user_id,date,activeZoneMinutes,fatBurnActiveZoneMinutes,cardioActiveZoneMinutes
smcfb.01.179,2024-01-10,25,3,10
smcfb.01.179,2024-01-11,290,54,78
smcfb.01.179,2024-01-12,93,35,40
smcfb.01.179,2024-01-13,53,9,20
smcfb.01.179,2024-01-14,115,25,24
smcfb.01.179,2024-01-15,499,31,118
smcfb.01.179,2024-01-16,90,58,18
smcfb.01.179,2024-01-17,78,34,12
smcfb.01.179,2024-01-18,72,26,20
smcfb.01.179,2024-01-19,27,17,6
smcfb.01.179,2024-01-20,32,18,6
smcfb.01.179,2024-01-20,32,18,6
smcfb.01.179,2024-01-21,79,25,30
smcfb.01.179,2024-01-22,61,19,20
smcfb.01.179,2024-01-23,108,82,20
smcfb.01.179,2024-01-24,134,78,40
smcfb.01.179,2024-01-25,112,40,44
smcfb.01.179,2024-01-26,49,41,8
smcfb.01.179,2024-01-27,82,12,28
smcfb.01.179,2024-01-28,124,54,56
smcfb.01.179,2024-01-29,167,35,44
smcfb.01.179,2024-01-30,173,53,50
smcfb.01.179,2024-01-31,157,37,42
smcfb.01.179,2024-02-01,255,89,56
smcfb.01.179,2024-02-02,78,66,8
smcfb.01.179,2024-02-03,37,27,2
smcfb.01.179,2024-02-04,115,41,30
smcfb.01.179,2024-02-05,165,33,40
smcfb.01.179,2024-02-06,63,37,16
smcfb.01.179,2024-02-08,54,30,18
smcfb.01.179,2024-02-09,51,39,12
smcfb.01.179,2024-02-10,3,3,0
smcfb.01.179,2024-02-11,32,30,2
smcfb.01.179,2024-02-07,256,48,52
smcfb.01.179,2024-02-12,190,82,50
smcfb.01.179,2024-02-13,254,88,60
smcfb.01.179,2024-02-14,152,42,40
smcfb.01.179,2024-02-15,154,60,54
smcfb.01.179,2024-02-16,360,60,40
smcfb.01.179,2024-02-17,682,652,30
smcfb.01.179,2024-02-18,299,283,16
smcfb.01.179,2024-02-19,281,233,48
smcfb.01.179,2024-02-20,328,296,28
smcfb.01.179,2024-02-21,374,348,26
smcfb.01.179,2024-02-22,122,76,36
smcfb.01.179,2024-02-23,178,142,32
smcfb.01.179,2024-02-24,304,292,12
smcfb.01.179,2024-02-25,35,33,2
smcfb.01.179,2024-02-26,19,13,6
smcfb.01.179,2024-02-27,6,6,0
smcfb.01.179,2024-02-28,41,27,14
smcfb.01.179,2024-02-29,33,23,10
smcfb.01.179,2024-03-01,0,0,0
smcfb.01.179,2024-03-02,0,0,0
smcfb.01.179,2024-03-03,0,0,0
smcfb.01.179,2024-03-05,0,0,0
smcfb.01.179,2024-03-08,0,0,0
smcfb.01.179,2024-03-09,0,0,0
smcfb.01.179,2024-03-10,0,0,0
smcfb.01.179,2024-03-12,0,0,0
smcfb.01.179,2024-03-13,0,0,0
smcfb.01.179,2024-03-14,0,0,0
smcfb.01.179,2024-03-15,0,0,0
smcfb.01.179,2024-03-16,0,0,0
smcfb.01.179,2024-03-17,0,0,0
smcfb.01.179,2024-03-18,0,0,0
smcfb.01.179,2024-03-19,0,0,0
smcfb.01.179,2024-03-20,0,0,0
smcfb.01.179,2024-03-07,0,0,0
smcfb.01.179,2024-03-11,0,0,0
smcfb.01.179,2024-03-17,0,0,0
smcfb.01.179,2024-03-19,0,0,0
smcfb.01.179,2024-03-21,0,0,0
smcfb.01.179,2024-03-24,0,0,0
smcfb.01.179,2024-03-25,0,0,0
smcfb.01.179,2024-03-13,0,0,0
smcfb.01.179,2024-03-17,0,0,0
smcfb.01.179,2024-03-21,0,0,0
smcfb.01.179,2024-03-23,0,0,0
smcfb.01.179,2024-03-25,0,0,0
smcfb.01.179,2024-03-27,0,0,0
smcfb.01.179,2024-03-06,0,0,0
smcfb.01.179,2024-03-07,0,0,0
smcfb.01.179,2024-03-11,0,0,0
smcfb.01.179,2024-03-21,0,0,0
smcfb.01.179,2024-03-23,0,0,0
smcfb.01.179,2024-03-26,0,0,0
smcfb.01.179,2024-03-29,0,0,0
smcfb.01.179,2024-03-30,0,0,0
smcfb.01.179,2024-03-04,0,0,0
smcfb.01.179,2024-03-22,0,0,0
smcfb.01.179,2024-03-28,0,0,0
smcfb.01.179,2024-03-31,0,0,0
smcfb.01.179,2024-04-01,0,0,0
smcfb.01.179,2024-04-02,0,0,0
smcfb.01.179,2024-04-03,0,0,0
smcfb.01.179,2024-04-04,0,0,0
smcfb.01.179,2024-04-05,0,0,0
smcfb.01.179,2024-04-06,0,0,0
smcfb.01.179,2024-04-07,0,0,0
smcfb.01.179,2024-04-08,0,0,0
smcfb.01.179,2024-04-09,0,0,0
smcfb.01.179,2024-04-10,0,0,0
smcfb.01.179,2024-04-11,0,0,0
smcfb.01.179,2024-04-12,0,0,0
smcfb.01.179,2024-04-13,0,0,0
smcfb.01.179,2024-04-14,0,0,0
smcfb.01.179,2024-04-15,0,0,0
smcfb.01.179,2024-04-16,0,0,0
smcfb.01.179,2024-04-17,0,0,0
smcfb.01.179,2024-04-18,0,0,0
smcfb.01.179,2024-04-19,0,0,0
smcfb.01.179,2024-04-20,0,0,0
smcfb.01.179,2024-04-21,0,0,0
smcfb.01.179,2024-04-22,0,0,0
smcfb.01.179,2024-04-23,0,0,0
smcfb.01.179,2024-04-24,0,0,0
smcfb.01.179,2024-04-25,0,0,0
smcfb.01.179,2024-04-26,0,0,0
smcfb.01.179,2024-04-27,0,0,0
smcfb.01.179,2024-04-28,0,0,0
smcfb.01.179,2024-04-29,0,0,0
smcfb.01.179,2024-04-30,0,0,0
