user_id,date,activeZoneMinutes,fatBurnActiveZoneMinutes,cardioActiveZoneMinutes
smcfb.01.156,2023-11-17,70,32,38
smcfb.01.156,2023-11-18,57,41,14
smcfb.01.156,2023-11-19,26,20,6
smcfb.01.156,2023-11-20,7,3,4
smcfb.01.156,2023-11-21,57,37,18
smcfb.01.156,2023-11-22,4,4,0
smcfb.01.156,2023-11-23,53,41,12
smcfb.01.156,2023-11-24,40,30,10
smcfb.01.156,2023-11-25,0,0,0
smcfb.01.156,2023-11-26,1,1,0
smcfb.01.156,2023-11-27,0,0,0
smcfb.01.156,2023-11-28,37,27,10
smcfb.01.156,2023-11-29,77,17,60
smcfb.01.156,2023-11-30,89,15,72
smcfb.01.156,2023-12-01,41,7,26
smcfb.01.156,2023-12-02,129,41,82
smcfb.01.156,2023-12-03,96,34,34
smcfb.01.156,2023-12-04,1,1,0
smcfb.01.156,2023-12-05,190,60,126
smcfb.01.156,2023-12-06,204,68,128
smcfb.01.156,2023-12-07,116,12,94
smcfb.01.156,2023-12-08,121,43,60
smcfb.01.156,2023-12-09,111,23,88
smcfb.01.156,2023-12-10,119,23,96
smcfb.01.156,2023-12-11,42,8,34
smcfb.01.156,2023-12-12,78,12,66
smcfb.01.156,2023-12-13,108,38,70
smcfb.01.156,2023-12-14,74,20,26
smcfb.01.156,2023-12-15,51,23,24
smcfb.01.156,2023-12-16,2,0,2
smcfb.01.156,2023-12-17,2,0,2
smcfb.01.156,2023-12-18,42,32,10
smcfb.01.156,2023-12-19,55,19,32
smcfb.01.156,2023-12-20,97,27,66
smcfb.01.156,2023-12-21,42,22,20
smcfb.01.156,2023-12-22,109,11,98
smcfb.01.156,2023-12-23,113,21,88
smcfb.01.156,2023-12-24,109,25,84
smcfb.01.156,2023-12-25,88,20,68
smcfb.01.156,2023-12-26,239,49,190
smcfb.01.156,2023-12-27,5,5,0
smcfb.01.156,2023-12-28,0,0,0
smcfb.01.156,2023-12-29,40,40,0
smcfb.01.156,2023-12-30,57,19,28
smcfb.01.156,2023-12-31,3,3,0
smcfb.01.156,2024-01-01,32,18,12
smcfb.01.156,2024-01-02,71,5,52
smcfb.01.156,2024-01-03,21,21,0
smcfb.01.156,2024-01-04,215,33,176
smcfb.01.156,2024-01-05,89,23,44
smcfb.01.156,2024-01-06,107,21,86
smcfb.01.156,2024-01-07,138,28,108
smcfb.01.156,2024-01-08,249,59,178
smcfb.01.156,2024-01-09,298,102,194
smcfb.01.156,2024-01-10,143,63,78
smcfb.01.156,2024-01-11,277,113,164
smcfb.01.156,2024-01-12,1,1,0
smcfb.01.156,2024-01-13,4,4,0
smcfb.01.156,2024-01-14,0,0,0
smcfb.01.156,2024-01-15,18,18,0
smcfb.01.156,2024-01-16,1,1,0
smcfb.01.156,2024-01-17,110,14,88
smcfb.01.156,2024-01-18,10,6,2
smcfb.01.156,2024-01-19,19,11,8
smcfb.01.156,2024-01-20,122,32,54
smcfb.01.156,2024-01-21,8,0,2
smcfb.01.156,2024-01-22,132,12,118
smcfb.01.156,2024-01-23,8,2,6
smcfb.01.156,2024-01-24,1,1,0
smcfb.01.156,2024-01-25,7,1,2
smcfb.01.156,2024-01-26,8,4,2
smcfb.01.156,2024-01-27,234,100,134
smcfb.01.156,2024-01-28,39,15,16
smcfb.01.156,2024-01-29,0,0,0
smcfb.01.156,2024-01-30,25,3,2
smcfb.01.156,2024-01-31,0,0,0
smcfb.01.156,2024-02-01,0,0,0
smcfb.01.156,2024-02-02,0,0,0
smcfb.01.156,2024-02-03,0,0,0
smcfb.01.156,2024-02-04,0,0,0
smcfb.01.156,2024-02-05,5,1,4
smcfb.01.156,2024-02-06,143,25,116
smcfb.01.156,2024-02-07,112,30,82
smcfb.01.156,2024-02-08,2,2,0
smcfb.01.156,2024-02-09,15,15,0
smcfb.01.156,2024-02-10,32,18,14
smcfb.01.156,2024-02-11,67,29,34
smcfb.01.156,2024-02-12,1,1,0
smcfb.01.156,2024-02-13,0,0,0
smcfb.01.156,2024-02-14,23,11,12
smcfb.01.156,2024-02-15,0,0,0
smcfb.01.156,2024-02-16,0,0,0
smcfb.01.156,2024-02-17,0,0,0
smcfb.01.156,2024-02-18,11,7,4
smcfb.01.156,2024-02-19,102,58,42
smcfb.01.156,2024-02-20,0,0,0
smcfb.01.156,2024-02-21,36,6,30
smcfb.01.156,2024-02-22,0,0,0
smcfb.01.156,2024-02-23,118,8,108
smcfb.01.156,2024-02-24,4,4,0
smcfb.01.156,2024-02-25,0,0,0
smcfb.01.156,2024-02-26,3,3,0
smcfb.01.156,2024-02-27,0,0,0
smcfb.01.156,2024-02-28,157,27,122
smcfb.01.156,2024-02-29,0,0,0
smcfb.01.156,2024-03-01,171,35,136
smcfb.01.156,2024-03-03,216,122,94
smcfb.01.156,2024-03-04,150,72,78
smcfb.01.156,2024-03-05,0,0,0
smcfb.01.156,2024-03-06,0,0,0
smcfb.01.156,2024-03-11,123,69,54
smcfb.01.156,2024-03-12,143,49,94
smcfb.01.156,2024-03-13,108,14,84
smcfb.01.156,2024-03-14,218,72,144
smcfb.01.156,2024-03-15,56,10,40
smcfb.01.156,2024-03-16,92,64,26
smcfb.01.156,2024-03-17,0,0,0
smcfb.01.156,2024-03-18,7,7,0
smcfb.01.156,2024-03-19,115,37,78
smcfb.01.156,2024-03-20,91,27,44
smcfb.01.156,2024-03-10,100,30,68
smcfb.01.156,2024-03-22,92,70,18
smcfb.01.156,2024-03-25,0,0,0
smcfb.01.156,2024-03-09,71,19,46
smcfb.01.156,2024-03-10,100,30,68
smcfb.01.156,2024-03-17,0,0,0
smcfb.01.156,2024-03-21,130,116,14
smcfb.01.156,2024-03-23,64,10,32
smcfb.01.156,2024-03-24,0,0,0
smcfb.01.156,2024-03-25,0,0,0
smcfb.01.156,2024-03-26,75,7,44
smcfb.01.156,2024-03-27,111,85,26
smcfb.01.156,2024-03-07,0,0,0
smcfb.01.156,2024-03-08,0,0,0
smcfb.01.156,2024-03-09,71,19,46
smcfb.01.156,2024-03-26,75,7,44
smcfb.01.156,2024-03-31,11,7,4
smcfb.01.156,2024-03-02,108,88,20
smcfb.01.156,2024-03-07,0,0,0
smcfb.01.156,2024-03-27,111,85,26
smcfb.01.156,2024-03-28,0,0,0
smcfb.01.156,2024-03-29,117,27,88
smcfb.01.156,2024-03-30,84,40,40
smcfb.01.156,2024-03-31,144,122,22
smcfb.01.156,2024-04-01,71,21,50
smcfb.01.156,2024-04-02,143,65,72
smcfb.01.156,2024-04-03,13,13,0
smcfb.01.156,2024-04-04,28,24,4
smcfb.01.156,2024-04-05,16,10,6
smcfb.01.156,2024-04-06,0,0,0
smcfb.01.156,2024-04-07,0,0,0
smcfb.01.156,2024-04-08,0,0,0
smcfb.01.156,2024-04-09,0,0,0
