user_id,date,time,rmssd,coverage,hf,lf
smcfb.01.033,2023-07-21,-1,-1,-1,-1
smcfb.01.033,2023-07-22,21:05:00.000,37.459,0.947,151.198,86.541
smcfb.01.033,2023-07-22,21:10:00.000,34.707,0.911,222.662,129.301
smcfb.01.033,2023-07-22,21:15:00.000,23.346,0.986,133.919,82.653
smcfb.01.033,2023-07-22,21:20:00.000,22.321,1.006,123.291,58.017
smcfb.01.033,2023-07-22,21:25:00.000,22.343,0.984,88.004,57.768
smcfb.01.033,2023-07-22,21:30:00.000,26.97,1.006,143.26,34.214
smcfb.01.033,2023-07-22,21:35:00.000,27.916,1.002,184.518,50.89
smcfb.01.033,2023-07-22,21:40:00.000,27.343,0.992,186.775,113.697
smcfb.01.033,2023-07-22,21:45:00.000,25.73,1.0,140.86,137.68
smcfb.01.033,2023-07-22,21:50:00.000,28.316,1.004,143.63,137.263
smcfb.01.033,2023-07-22,21:55:00.000,32.142,0.992,241.563,51.402
smcfb.01.033,2023-07-22,22:00:00.000,28.222,1.002,186.783,111.605
smcfb.01.033,2023-07-22,22:05:00.000,32.233,0.992,212.801,74.273
smcfb.01.033,2023-07-22,22:15:00.000,18.429,0.902,83.231,53.467
smcfb.01.033,2023-07-22,22:20:00.000,22.849,0.959,137.542,126.569
smcfb.01.033,2023-07-22,22:25:00.000,22.361,0.994,135.0,70.054
smcfb.01.033,2023-07-22,22:30:00.000,18.134,0.977,71.247,50.479
smcfb.01.033,2023-07-22,22:35:00.000,22.253,0.979,117.367,42.113
smcfb.01.033,2023-07-22,22:40:00.000,22.883,0.919,118.215,156.504
smcfb.01.033,2023-07-22,22:45:00.000,28.504,1.004,186.511,87.248
smcfb.01.033,2023-07-22,22:50:00.000,21.135,1.002,100.528,117.967
smcfb.01.033,2023-07-22,22:55:00.000,29.354,0.984,228.806,150.663
smcfb.01.033,2023-07-22,23:00:00.000,30.247,0.98,264.71,233.112
smcfb.01.033,2023-07-23,00:00:00.000,26.393,0.977,133.462,68.393
smcfb.01.033,2023-07-23,00:05:00.000,30.814,0.945,246.485,98.792
smcfb.01.033,2023-07-23,00:10:00.000,27.568,0.889,169.69,137.245
smcfb.01.033,2023-07-23,00:15:00.000,30.009,0.989,206.85,121.127
smcfb.01.033,2023-07-23,00:20:00.000,26.862,0.982,164.982,138.563
smcfb.01.033,2023-07-23,00:25:00.000,30.188,0.983,256.438,137.902
smcfb.01.033,2023-07-23,00:30:00.000,31.568,1.003,194.829,60.127
smcfb.01.033,2023-07-23,00:35:00.000,28.093,0.989,159.448,91.903
smcfb.01.033,2023-07-23,00:40:00.000,25.623,0.989,142.879,69.07
smcfb.01.033,2023-07-23,00:45:00.000,27.025,1.004,150.668,70.846
smcfb.01.033,2023-07-23,00:50:00.000,26.133,1.004,141.814,56.419
smcfb.01.033,2023-07-23,00:55:00.000,30.284,0.99,202.469,66.431
smcfb.01.033,2023-07-23,01:00:00.000,27.966,1.002,233.923,103.771
smcfb.01.033,2023-07-23,01:05:00.000,32.359,0.949,179.625,247.397
smcfb.01.033,2023-07-23,01:10:00.000,40.349,0.948,314.417,51.681
smcfb.01.033,2023-07-23,01:15:00.000,25.362,1.002,143.449,213.786
smcfb.01.033,2023-07-23,01:20:00.000,28.097,1.003,173.219,119.132
smcfb.01.033,2023-07-23,01:25:00.000,28.156,0.989,201.857,61.518
smcfb.01.033,2023-07-23,01:30:00.000,30.452,1.003,262.904,68.363
smcfb.01.033,2023-07-23,01:35:00.000,28.814,1.003,201.478,87.836
smcfb.01.033,2023-07-23,01:40:00.000,22.757,0.934,128.679,62.143
smcfb.01.033,2023-07-23,01:45:00.000,23.053,0.986,117.399,77.762
smcfb.01.033,2023-07-23,01:50:00.000,24.439,0.956,107.776,70.526
smcfb.01.033,2023-07-24,00:00:00.000,39.773,0.97,269.562,156.081
smcfb.01.033,2023-07-24,00:05:00.000,33.925,0.984,232.759,155.558
smcfb.01.033,2023-07-24,00:10:00.000,35.859,1.002,242.783,107.785
smcfb.01.033,2023-07-24,00:15:00.000,35.392,1.004,259.262,98.413
smcfb.01.033,2023-07-24,00:20:00.000,34.808,0.96,155.172,109.995
smcfb.01.033,2023-07-24,00:25:00.000,30.232,0.964,214.113,141.068
smcfb.01.033,2023-07-24,00:30:00.000,33.224,0.975,173.606,120.285
smcfb.01.033,2023-07-24,00:35:00.000,31.367,0.952,145.365,218.855
smcfb.01.033,2023-07-24,00:40:00.000,39.383,0.977,396.973,167.179
smcfb.01.033,2023-07-24,00:45:00.000,29.364,1.006,159.571,216.175
smcfb.01.033,2023-07-24,00:50:00.000,30.965,0.998,207.619,95.093
smcfb.01.033,2023-07-24,00:55:00.000,28.833,1.004,158.427,121.178
smcfb.01.033,2023-07-24,01:00:00.000,25.934,0.997,143.937,140.597
smcfb.01.033,2023-07-24,01:05:00.000,27.191,0.959,187.792,225.731
smcfb.01.033,2023-07-24,01:10:00.000,33.833,0.974,241.787,103.676
smcfb.01.033,2023-07-24,01:15:00.000,33.927,1.001,230.796,111.056
smcfb.01.033,2023-07-24,01:20:00.000,29.922,1.003,163.663,77.585
smcfb.01.033,2023-07-24,01:25:00.000,33.022,0.992,251.395,340.892
smcfb.01.033,2023-07-24,01:30:00.000,37.59,0.976,320.617,125.553
smcfb.01.033,2023-07-24,01:35:00.000,36.859,0.998,328.952,209.419
smcfb.01.033,2023-07-24,01:40:00.000,33.215,1.003,273.353,166.734
smcfb.01.033,2023-07-24,01:45:00.000,32.539,0.976,259.805,117.522
smcfb.01.033,2023-07-24,01:50:00.000,40.849,0.99,335.89,331.099
smcfb.01.033,2023-07-25,01:15:00.000,30.067,0.889,127.272,71.242
smcfb.01.033,2023-07-25,01:20:00.000,44.405,0.912,283.326,342.034
smcfb.01.033,2023-07-25,01:25:00.000,35.958,0.913,221.441,184.085
smcfb.01.033,2023-07-25,01:30:00.000,29.043,0.863,165.309,363.674
smcfb.01.033,2023-07-25,01:35:00.000,24.813,0.977,135.272,132.596
smcfb.01.033,2023-07-25,01:40:00.000,29.6,1.002,218.074,193.596
smcfb.01.033,2023-07-25,01:45:00.000,28.402,0.988,181.593,127.596
smcfb.01.033,2023-07-25,01:50:00.000,28.286,0.924,168.26,357.5
smcfb.01.033,2023-07-25,01:55:00.000,24.563,0.941,122.629,466.252
smcfb.01.033,2023-07-25,02:00:00.000,26.383,0.796,107.346,271.246
smcfb.01.033,2023-07-25,02:05:00.000,25.873,0.964,112.169,505.136
smcfb.01.033,2023-07-25,02:10:00.000,20.438,0.926,62.896,80.343
smcfb.01.033,2023-07-25,02:15:00.000,25.114,0.926,60.027,110.484
smcfb.01.033,2023-07-25,02:20:00.000,34.785,1.002,205.919,78.738
smcfb.01.033,2023-07-25,02:25:00.000,26.685,0.941,876.156,1943.756
smcfb.01.033,2023-07-25,02:30:00.000,25.569,0.931,159.271,1005.026
smcfb.01.033,2023-07-25,02:35:00.000,27.655,1.001,175.793,109.447
smcfb.01.033,2023-07-25,02:40:00.000,24.692,0.944,101.655,62.242
smcfb.01.033,2023-07-25,02:45:00.000,26.156,0.992,171.805,63.604
smcfb.01.033,2023-07-25,02:50:00.000,24.518,1.005,151.3,59.122
smcfb.01.033,2023-07-25,02:55:00.000,26.363,1.004,159.164,35.18
smcfb.01.033,2023-07-25,03:00:00.000,25.553,0.996,142.824,56.74
smcfb.01.033,2023-07-25,03:05:00.000,27.412,1.001,162.725,60.389
smcfb.01.033,2023-07-26,00:00:00.000,23.231,0.993,112.611,50.836
smcfb.01.033,2023-07-26,00:05:00.000,22.551,1.001,97.063,20.636
smcfb.01.033,2023-07-26,00:10:00.000,23.896,0.983,94.431,83.403
smcfb.01.033,2023-07-26,00:15:00.000,25.411,0.992,150.579,83.944
smcfb.01.033,2023-07-26,00:20:00.000,25.806,1.003,137.659,25.688
smcfb.01.033,2023-07-26,00:25:00.000,25.625,1.003,128.405,41.5
smcfb.01.033,2023-07-26,00:30:00.000,21.988,0.989,107.576,49.918
smcfb.01.033,2023-07-26,00:35:00.000,25.698,0.911,145.091,257.068
smcfb.01.033,2023-07-26,00:40:00.000,25.358,1.003,132.437,87.714
smcfb.01.033,2023-07-26,00:45:00.000,21.869,0.986,83.009,46.372
smcfb.01.033,2023-07-26,00:50:00.000,23.08,0.899,95.391,280.862
smcfb.01.033,2023-07-26,00:55:00.000,31.22,0.944,211.076,179.009
smcfb.01.033,2023-07-26,01:00:00.000,39.288,0.976,307.111,164.384
smcfb.01.033,2023-07-26,01:05:00.000,27.131,1.005,147.659,236.552
smcfb.01.033,2023-07-26,01:10:00.000,30.846,0.988,240.823,255.303
smcfb.01.033,2023-07-26,01:15:00.000,29.405,0.977,205.781,228.793
