user_id,date,time,rmssd,coverage,hf,lf
smcfb.01.176,2024-01-08,-1,-1,-1,-1,-1
smcfb.01.176,2024-01-09,-1,-1,-1,-1,-1
smcfb.01.176,2024-01-10,-1,-1,-1,-1,-1
smcfb.01.176,2024-01-11,-1,-1,-1,-1,-1
smcfb.01.176,2024-01-12,-1,-1,-1,-1,-1
smcfb.01.176,2024-01-13,-1,-1,-1,-1,-1
smcfb.01.176,2024-01-14,-1,-1,-1,-1,-1
smcfb.01.176,2024-01-15,-1,-1,-1,-1,-1
smcfb.01.176,2024-01-16,-1,-1,-1,-1,-1
smcfb.01.176,2024-01-17,-1,-1,-1,-1,-1
smcfb.01.176,2024-01-18,-1,-1,-1,-1,-1
smcfb.01.176,2024-01-19,-1,-1,-1,-1,-1
smcfb.01.176,2024-01-20,-1,-1,-1,-1,-1
smcfb.01.176,2024-01-21,-1,-1,-1,-1,-1
smcfb.01.176,2024-01-22,-1,-1,-1,-1,-1
smcfb.01.176,2024-01-23,-1,-1,-1,-1,-1
smcfb.01.176,2024-01-24,-1,-1,-1,-1,-1
smcfb.01.176,2024-01-25,-1,-1,-1,-1,-1
smcfb.01.176,2024-01-26,-1,-1,-1,-1,-1
smcfb.01.176,2024-01-27,-1,-1,-1,-1,-1
smcfb.01.176,2024-01-28,-1,-1,-1,-1,-1
smcfb.01.176,2024-01-29,-1,-1,-1,-1,-1
smcfb.01.176,2024-01-30,-1,-1,-1,-1,-1
smcfb.01.176,2024-01-31,-1,-1,-1,-1,-1
smcfb.01.176,2024-02-01,-1,-1,-1,-1,-1
smcfb.01.176,2024-02-02,-1,-1,-1,-1,-1
smcfb.01.176,2024-02-03,-1,-1,-1,-1,-1
smcfb.01.176,2024-02-04,-1,-1,-1,-1,-1
smcfb.01.176,2024-02-05,-1,-1,-1,-1,-1
smcfb.01.176,2024-02-06,23:40:00.000,19.273,0.782,46.603,503.78
smcfb.01.176,2024-02-06,23:45:00.000,19.549,0.829,52.6,396.517
smcfb.01.176,2024-02-06,23:50:00.000,20.516,0.879,37.032,712.638
smcfb.01.176,2024-02-06,23:55:00.000,23.933,0.888,95.56,1134.99
smcfb.01.176,2024-02-07,00:00:00.000,26.341,0.998,84.173,1586.832
smcfb.01.176,2024-02-07,00:05:00.000,28.883,0.938,84.178,2382.908
smcfb.01.176,2024-02-07,00:10:00.000,28.636,0.931,63.315,2225.283
smcfb.01.176,2024-02-07,00:15:00.000,27.324,0.961,72.112,2471.129
smcfb.01.176,2024-02-07,00:20:00.000,24.881,0.897,59.781,2056.111
smcfb.01.176,2024-02-07,00:25:00.000,26.144,0.987,44.821,2115.525
smcfb.01.176,2024-02-07,00:30:00.000,28.898,1.0,117.035,2036.556
smcfb.01.176,2024-02-07,00:35:00.000,27.342,0.978,120.766,2014.287
smcfb.01.176,2024-02-07,00:40:00.000,28.565,1.004,86.502,2182.196
smcfb.01.176,2024-02-07,00:45:00.000,26.756,0.884,70.199,1997.594
smcfb.01.176,2024-02-07,00:50:00.000,28.602,0.969,113.566,1733.619
smcfb.01.176,2024-02-07,00:55:00.000,24.486,0.981,77.311,1429.951
smcfb.01.176,2024-02-07,01:00:00.000,27.78,0.908,121.402,2364.832
smcfb.01.176,2024-02-07,01:05:00.000,27.009,0.833,92.788,1710.252
smcfb.01.176,2024-02-07,01:10:00.000,22.388,0.939,51.005,1615.452
smcfb.01.176,2024-02-07,01:15:00.000,24.346,0.96,63.69,2073.452
smcfb.01.176,2024-02-07,01:20:00.000,23.693,0.994,49.321,2296.594
smcfb.01.176,2024-02-07,01:25:00.000,22.477,0.94,40.879,1421.817
smcfb.01.176,2024-02-07,01:30:00.000,25.589,0.948,71.375,1284.846
smcfb.01.176,2024-02-07,01:35:00.000,23.859,0.982,58.495,2002.108
smcfb.01.176,2024-02-07,01:40:00.000,26.525,0.995,88.066,1261.979
smcfb.01.176,2024-02-07,01:50:00.000,17.595,0.868,37.278,327.142
smcfb.01.176,2024-02-07,01:55:00.000,19.324,0.953,54.306,445.044
smcfb.01.176,2024-02-08,00:00:00.000,23.432,0.95,109.773,271.058
smcfb.01.176,2024-02-08,00:05:00.000,26.152,1.005,123.943,333.704
smcfb.01.176,2024-02-08,00:10:00.000,24.239,0.991,102.4,302.39
smcfb.01.176,2024-02-08,00:15:00.000,21.657,0.922,64.265,298.578
smcfb.01.176,2024-02-08,00:20:00.000,14.559,0.953,26.627,275.536
smcfb.01.176,2024-02-08,00:25:00.000,16.493,0.997,163.531,386.333
smcfb.01.176,2024-02-08,00:30:00.000,19.588,0.932,60.003,327.913
smcfb.01.176,2024-02-08,00:35:00.000,19.948,0.995,57.815,299.839
smcfb.01.176,2024-02-08,00:40:00.000,14.876,0.953,39.308,338.465
smcfb.01.176,2024-02-08,00:45:00.000,14.813,0.922,26.433,267.31
smcfb.01.176,2024-02-08,00:50:00.000,14.152,0.981,29.726,257.479
smcfb.01.176,2024-02-08,00:55:00.000,12.834,0.973,25.514,165.599
smcfb.01.176,2024-02-08,01:00:00.000,19.202,0.926,61.119,508.229
smcfb.01.176,2024-02-08,01:05:00.000,19.645,0.969,64.538,540.498
smcfb.01.176,2024-02-08,01:10:00.000,23.58,0.943,65.898,815.951
smcfb.01.176,2024-02-08,01:15:00.000,23.833,0.989,101.096,340.842
smcfb.01.176,2024-02-08,01:20:00.000,23.34,0.975,91.39,682.627
smcfb.01.176,2024-02-08,01:25:00.000,25.909,1.004,130.117,274.587
smcfb.01.176,2024-02-08,01:30:00.000,28.748,0.916,140.917,361.315
smcfb.01.176,2024-02-08,01:35:00.000,21.786,0.946,57.722,437.062
smcfb.01.176,2024-02-08,01:40:00.000,19.66,0.922,41.008,356.024
smcfb.01.176,2024-02-08,01:45:00.000,20.498,0.954,82.626,711.387
smcfb.01.176,2024-02-08,01:50:00.000,17.9,0.992,48.133,299.754
smcfb.01.176,2024-02-09,23:10:00.000,27.097,0.746,321.169,971.944
smcfb.01.176,2024-02-09,23:15:00.000,28.774,0.855,79.851,1624.386
smcfb.01.176,2024-02-09,23:20:00.000,37.827,0.867,205.525,1271.239
smcfb.01.176,2024-02-09,23:25:00.000,23.922,0.901,77.438,1077.129
smcfb.01.176,2024-02-09,23:30:00.000,21.534,1.002,56.327,1837.715
smcfb.01.176,2024-02-09,23:35:00.000,20.823,0.996,40.836,1906.08
smcfb.01.176,2024-02-09,23:40:00.000,23.648,0.948,47.598,2535.844
smcfb.01.176,2024-02-09,23:45:00.000,23.981,1.005,63.14,1927.493
smcfb.01.176,2024-02-09,23:50:00.000,26.179,0.995,50.431,2333.766
smcfb.01.176,2024-02-09,23:55:00.000,25.972,0.999,60.079,2187.893
smcfb.01.176,2024-02-10,00:00:00.000,27.426,0.976,65.542,3427.044
smcfb.01.176,2024-02-10,00:05:00.000,26.812,1.006,73.92,3025.97
smcfb.01.176,2024-02-10,00:10:00.000,27.105,0.997,51.263,2689.636
smcfb.01.176,2024-02-10,00:15:00.000,27.369,1.003,85.274,2680.343
smcfb.01.176,2024-02-10,00:20:00.000,27.827,0.952,85.369,2273.671
smcfb.01.176,2024-02-10,00:25:00.000,23.714,0.854,41.709,1620.566
smcfb.01.176,2024-02-10,00:30:00.000,26.173,0.989,91.539,1304.101
smcfb.01.176,2024-02-10,00:40:00.000,20.706,0.957,69.925,390.127
smcfb.01.176,2024-02-10,00:45:00.000,19.663,0.948,63.392,156.83
smcfb.01.176,2024-02-10,00:50:00.000,22.568,0.958,50.865,361.646
smcfb.01.176,2024-02-10,00:55:00.000,20.258,0.953,51.492,679.495
smcfb.01.176,2024-02-10,01:00:00.000,20.497,0.993,55.136,988.974
smcfb.01.176,2024-02-10,01:05:00.000,21.025,1.002,51.357,1208.657
smcfb.01.176,2024-02-10,01:10:00.000,20.205,0.993,46.701,936.794
smcfb.01.176,2024-02-10,01:15:00.000,19.646,0.957,77.438,605.507
smcfb.01.176,2024-02-10,01:20:00.000,19.819,0.981,29.353,1410.452
smcfb.01.176,2024-02-10,01:25:00.000,20.853,0.907,47.405,1292.995
smcfb.01.176,2024-02-10,01:30:00.000,25.199,0.989,65.925,1610.662
smcfb.01.176,2024-02-10,01:35:00.000,22.317,0.989,61.822,1575.76
smcfb.01.176,2024-02-10,01:40:00.000,19.517,1.002,36.63,1144.432
smcfb.01.176,2024-02-10,01:45:00.000,21.772,0.989,62.958,1180.158
smcfb.01.176,2024-02-10,01:50:00.000,17.598,1.005,43.194,806.347
smcfb.01.176,2024-02-10,01:55:00.000,12.947,0.993,15.318,270.727
smcfb.01.176,2024-02-11,-1,-1,-1,-1,-1
smcfb.01.176,2024-02-12,-1,-1,-1,-1,-1
smcfb.01.176,2024-02-13,-1,-1,-1,-1,-1
smcfb.01.176,2024-02-14,-1,-1,-1,-1,-1
smcfb.01.176,2024-02-15,-1,-1,-1,-1,-1
smcfb.01.176,2024-02-16,-1,-1,-1,-1,-1
smcfb.01.176,2024-02-17,-1,-1,-1,-1,-1
smcfb.01.176,2024-02-18,-1,-1,-1,-1,-1
smcfb.01.176,2024-02-19,00:00:00.000,24.925,1.0,114.719,311.646
