user_id,date,distance,steps,calories,floors
smcfb.01.152,2023-11-07,0.41996,761,1847,0
smcfb.01.152,2023-11-08,2.01436,2889,2087,0
smcfb.01.152,2023-11-09,2.2406699999999997,3154,2382,0
smcfb.01.152,2023-11-10,1.45176,2043,2000,0
smcfb.01.152,2023-11-11,0.2699,380,1862,0
smcfb.01.152,2023-11-12,1.83114,2577,2125,0
smcfb.01.152,2023-11-13,1.637,2304,2059,0
smcfb.01.152,2023-11-14,4.95979,7093,2222,0
smcfb.01.152,2023-11-15,3.31732,4968,2226,0
smcfb.01.152,2023-11-16,0.32461,457,1934,0
smcfb.01.152,2023-11-17,2.49353,3518,2236,0
smcfb.01.152,2023-11-18,0.65438,921,1958,0
smcfb.01.152,2023-11-19,1.8510099999999998,2605,1970,0
smcfb.01.152,2023-11-20,0.7159099999999999,1008,1835,0
smcfb.01.152,2023-11-21,1.86805,2681,2006,0
smcfb.01.152,2023-11-22,2.31963,3265,2220,0
smcfb.01.152,2023-11-23,5.55521,7817,2670,0
smcfb.01.152,2023-11-24,1.9010399999999998,2714,2144,0
smcfb.01.152,2023-11-25,0.26846,378,1750,0
smcfb.01.152,2023-11-26,4.66447,6607,2705,0
smcfb.01.152,2023-11-27,0.9547899999999999,1344,1998,0
smcfb.01.152,2023-11-28,3.6705099999999997,5549,2432,0
smcfb.01.152,2023-11-29,4.497,6393,2355,0
smcfb.01.152,2023-11-30,1.15875,1655,2077,0
smcfb.01.152,2023-12-01,0.60021,845,1824,0
smcfb.01.152,2023-12-02,3.57273,5052,2280,0
smcfb.01.152,2023-12-04,4.69494,6650,2571,0
smcfb.01.152,2023-12-03,2.18538,3124,2102,0
smcfb.01.152,2023-12-05,1.6567699999999999,2362,2035,0
smcfb.01.152,2023-12-06,2.51517,3915,2174,0
smcfb.01.152,2023-12-07,4.20731,7097,2327,0
smcfb.01.152,2023-12-08,3.0742399999999996,5650,2195,0
smcfb.01.152,2023-12-09,1.0771899999999999,1526,1841,0
smcfb.01.152,2023-12-10,2.58705,3670,2210,0
smcfb.01.152,2023-12-11,1.9923899999999999,2804,2073,0
smcfb.01.152,2023-12-12,3.1714599999999997,4511,2196,0
smcfb.01.152,2023-12-13,2.1559399999999997,3116,2073,0
smcfb.01.152,2023-12-14,3.15642,4495,2137,0
smcfb.01.152,2023-12-15,4.34542,6158,2291,0
smcfb.01.152,2023-12-16,3.7137499999999997,5269,2132,0
smcfb.01.152,2023-12-17,2.16207,3089,2011,0
smcfb.01.152,2023-12-18,1.9905899999999999,2801,2033,0
smcfb.01.152,2023-12-19,5.615889999999999,7976,2497,0
smcfb.01.152,2023-12-20,3.9287099999999997,5622,2188,0
smcfb.01.152,2023-12-21,6.2213199999999995,8932,2472,0
smcfb.01.152,2023-12-22,0.6442599999999999,907,1824,0
smcfb.01.152,2023-12-23,3.22309,4546,2170,0
smcfb.01.152,2023-12-24,0.26065,367,1758,0
smcfb.01.152,2023-12-25,0.29546,416,1837,0
smcfb.01.152,2023-12-26,1.57691,2255,2015,0
smcfb.01.152,2023-12-27,2.51667,3576,2072,0
smcfb.01.152,2023-12-28,2.31162,3378,2078,0
smcfb.01.152,2023-12-29,2.26143,3202,2031,0
smcfb.01.152,2023-12-30,1.66479,2343,2094,0
smcfb.01.152,2023-12-31,1.49271,2134,2003,0
smcfb.01.152,2024-01-01,1.57236,2213,2078,0
smcfb.01.152,2024-01-02,6.790019999999999,9627,2490,0
smcfb.01.152,2024-01-03,3.6575699999999998,5166,2168,0
smcfb.01.152,2024-01-04,5.466489999999999,7821,2294,0
smcfb.01.152,2024-01-05,3.9716099999999996,5683,2279,0
smcfb.01.152,2024-01-06,6.06529,8626,2547,0
smcfb.01.152,2024-01-07,0.57039,803,1845,0
smcfb.01.152,2024-01-08,4.09596,5822,2249,0
smcfb.01.152,2024-01-09,2.691,3808,2334,0
smcfb.01.152,2024-01-10,5.11684,7226,2470,0
smcfb.01.152,2024-01-11,3.16127,4448,2081,0
smcfb.01.152,2024-01-12,2.37348,3340,1986,0
smcfb.01.152,2024-01-13,2.8885199999999998,4104,2128,0
smcfb.01.152,2024-01-14,1.4518499999999999,2043,1995,0
smcfb.01.152,2024-01-15,2.45906,3545,2033,0
smcfb.01.152,2024-01-16,1.91681,2697,1952,0
smcfb.01.152,2024-01-17,0.37082,522,1769,0
smcfb.01.152,2024-01-18,1.1185,1574,1886,0
smcfb.01.152,2024-01-19,1.6382299999999999,2305,2000,0
smcfb.01.152,2024-01-20,2.23879,3150,2077,0
smcfb.01.152,2024-01-21,0.42117,593,1818,0
smcfb.01.152,2024-01-22,0.35728,503,1763,0
smcfb.01.152,2024-01-23,1.92386,2707,1985,0
smcfb.01.152,2024-01-24,0.37429999999999997,527,1770,0
smcfb.01.152,2024-01-25,1.73004,2435,1947,0
smcfb.01.152,2024-01-26,3.8129999999999997,5537,2235,0
smcfb.01.152,2024-01-27,3.3580099999999997,4830,2158,0
smcfb.01.152,2024-01-28,5.81345,8294,2586,0
smcfb.01.152,2024-01-29,6.6649899999999995,9479,2627,0
smcfb.01.152,2024-01-30,7.55539,10754,2804,0
smcfb.01.152,2024-01-31,1.80142,2535,1875,0
smcfb.01.152,2024-02-01,0.0,0,1573,0
smcfb.01.152,2024-02-02,0.0,0,1573,0
smcfb.01.152,2024-02-03,0.0,0,1573,0
smcfb.01.152,2024-02-04,0.0,0,1573,0
smcfb.01.152,2024-02-05,0.0,0,1573,0
smcfb.01.152,2024-02-06,0.0,0,1573,0
smcfb.01.152,2024-02-01,0.0,0,1573,0
smcfb.01.152,2024-02-07,0.0,0,1573,0
smcfb.01.152,2024-02-08,0.0,0,1573,0
smcfb.01.152,2024-02-09,0.0,0,1573,0
smcfb.01.152,2024-02-10,0.0,0,1573,0
smcfb.01.152,2024-02-11,0.0,0,1573,0
smcfb.01.152,2024-02-12,0.0,0,1573,0
smcfb.01.152,2024-02-13,0.0,0,1573,0
smcfb.01.152,2024-02-14,0.0,0,1573,0
smcfb.01.152,2024-02-15,0.0,0,1573,0
smcfb.01.152,2024-02-16,0.0,0,1573,0
smcfb.01.152,2024-02-17,0.0,0,1573,0
smcfb.01.152,2024-02-18,0.0,0,1573,0
smcfb.01.152,2024-02-19,0.0,0,1573,0
smcfb.01.152,2024-02-20,0.0,0,1573,0
smcfb.01.152,2024-02-21,0.0,0,1573,0
smcfb.01.152,2024-02-22,0.0,0,1573,0
smcfb.01.152,2024-02-23,0.0,0,1573,0
smcfb.01.152,2024-02-24,0.0,0,1573,0
smcfb.01.152,2024-02-25,0.0,0,1573,0
smcfb.01.152,2024-02-26,0.0,0,1573,0
smcfb.01.152,2024-02-27,0.0,0,1573,0
smcfb.01.152,2024-02-28,0.0,0,1573,0
smcfb.01.152,2024-02-29,0.0,0,1573,0
smcfb.01.152,2024-03-01,0.0,0,1573,0
smcfb.01.152,2024-03-03,0.0,0,1573,0
smcfb.01.152,2024-03-05,0.0,0,1573,0
smcfb.01.152,2024-03-06,0.0,0,1573,0
smcfb.01.152,2024-03-07,0.0,0,1573,0
smcfb.01.152,2024-03-08,0.0,0,1573,0
smcfb.01.152,2024-03-09,0.0,0,1573,0
smcfb.01.152,2024-03-10,0.0,0,1573,0
smcfb.01.152,2024-03-12,0.0,0,1573,0
smcfb.01.152,2024-03-14,0.0,0,1573,0
smcfb.01.152,2024-03-15,0.0,0,1573,0
smcfb.01.152,2024-03-18,0.0,0,1573,0
smcfb.01.152,2024-03-04,0.0,0,1573,0
smcfb.01.152,2024-03-05,0.0,0,1573,0
smcfb.01.152,2024-03-09,0.0,0,1573,0
smcfb.01.152,2024-03-11,0.0,0,1573,0
smcfb.01.152,2024-03-13,0.0,0,1573,0
smcfb.01.152,2024-03-15,0.0,0,1573,0
smcfb.01.152,2024-03-16,0.0,0,1573,0
smcfb.01.152,2024-03-19,0.0,0,1573,0
smcfb.01.152,2024-03-20,0.0,0,1573,0
smcfb.01.152,2024-03-21,0.0,0,1573,0
smcfb.01.152,2024-03-22,0.0,0,1573,0
smcfb.01.152,2024-03-23,0.0,0,1573,0
smcfb.01.152,2024-03-02,0.0,0,1573,0
smcfb.01.152,2024-03-10,0.0,0,1573,0
smcfb.01.152,2024-03-13,0.0,0,1573,0
smcfb.01.152,2024-03-16,0.0,0,1573,0
smcfb.01.152,2024-03-17,0.0,0,1573,0
smcfb.01.152,2024-03-20,0.0,0,1573,0
smcfb.01.152,2024-03-26,0.0,0,1573,0
smcfb.01.152,2024-03-27,0.0,0,1573,0
smcfb.01.152,2024-03-15,0.0,0,1573,0
smcfb.01.152,2024-03-25,0.0,0,1573,0
smcfb.01.152,2024-03-29,0.0,0,1573,0
smcfb.01.152,2024-03-30,0.0,0,1573,0
smcfb.01.152,2024-03-31,0.0,0,1573,0
smcfb.01.152,2024-03-24,0.0,0,1573,0
smcfb.01.152,2024-03-26,0.0,0,1573,0
smcfb.01.152,2024-03-28,0.0,0,1573,0
smcfb.01.152,2024-03-31,0.0,0,1573,0
smcfb.01.152,2024-04-01,0.0,0,1573,0
smcfb.01.152,2024-04-02,0.0,0,1573,0
smcfb.01.152,2024-04-03,0.0,0,1573,0
smcfb.01.152,2024-04-04,0.0,0,1573,0
smcfb.01.152,2024-04-05,0.0,0,1573,0
smcfb.01.152,2024-04-06,0.0,0,1573,0
smcfb.01.152,2024-04-07,0.0,0,1573,0
smcfb.01.152,2024-04-08,0.0,0,1573,0
smcfb.01.152,2024-04-09,0.0,0,1573,0
smcfb.01.152,2024-04-10,0.0,0,1573,0
smcfb.01.152,2024-04-11,0.0,0,1573,0
smcfb.01.152,2024-04-12,0.0,0,1573,0
smcfb.01.152,2024-04-13,0.0,0,1573,0
smcfb.01.152,2024-04-14,0.0,0,1573,0
smcfb.01.152,2024-04-15,0.0,0,1573,0
smcfb.01.152,2024-04-16,0.0,0,1573,0
smcfb.01.152,2024-04-17,0.0,0,1573,0
smcfb.01.152,2024-04-18,0.0,0,1573,0
smcfb.01.152,2024-04-19,0.0,0,1573,0
smcfb.01.152,2024-04-20,0.0,0,1573,0
smcfb.01.152,2024-04-21,0.0,0,1573,0
smcfb.01.152,2024-04-22,0.0,0,1573,0
smcfb.01.152,2024-04-23,0.0,0,1573,0
smcfb.01.152,2024-04-24,0.0,0,1573,0
smcfb.01.152,2024-04-25,0.0,0,1573,0
smcfb.01.152,2024-04-26,0.0,0,1573,0
smcfb.01.152,2024-04-27,0.0,0,1573,0
smcfb.01.152,2024-04-28,0.0,0,1573,0
smcfb.01.152,2024-04-29,0.0,0,1573,0
smcfb.01.152,2024-04-30,0.0,0,1573,0
