user_id,date,activeZoneMinutes,fatBurnActiveZoneMinutes,cardioActiveZoneMinutes
smcfb.01.130,2023-10-23,114,82,32
smcfb.01.130,2023-10-24,115,99,16
smcfb.01.130,2023-10-25,59,53,6
smcfb.01.130,2023-10-26,85,83,2
smcfb.01.130,2023-10-27,52,52,0
smcfb.01.130,2023-10-28,71,55,16
smcfb.01.130,2023-10-29,35,33,2
smcfb.01.130,2023-10-30,30,30,0
smcfb.01.130,2023-10-31,40,38,2
smcfb.01.130,2023-11-01,51,51,0
smcfb.01.130,2023-11-02,34,28,6
smcfb.01.130,2023-11-03,39,37,2
smcfb.01.130,2023-11-04,50,46,4
smcfb.01.130,2023-11-05,50,32,18
smcfb.01.130,2023-11-06,7,7,0
smcfb.01.130,2023-11-07,63,51,12
smcfb.01.130,2023-11-07,63,51,12
smcfb.01.130,2023-11-08,39,35,4
smcfb.01.130,2023-11-09,44,42,2
smcfb.01.130,2023-11-10,27,23,4
smcfb.01.130,2023-11-11,19,19,0
smcfb.01.130,2023-11-12,24,18,6
smcfb.01.130,2023-11-13,9,9,0
smcfb.01.130,2023-11-14,26,24,2
smcfb.01.130,2023-11-15,28,22,6
smcfb.01.130,2023-11-16,54,44,10
smcfb.01.130,2023-11-17,63,55,8
smcfb.01.130,2023-11-18,68,62,6
smcfb.01.130,2023-11-19,0,0,0
smcfb.01.130,2023-11-20,36,36,0
smcfb.01.130,2023-11-21,61,49,6
smcfb.01.130,2023-11-22,35,35,0
smcfb.01.130,2023-11-23,41,37,4
smcfb.01.130,2023-11-24,41,37,4
smcfb.01.130,2023-11-25,16,12,4
smcfb.01.130,2023-11-26,56,56,0
smcfb.01.130,2023-11-27,33,31,2
smcfb.01.130,2023-11-28,21,21,0
smcfb.01.130,2023-11-29,35,35,0
smcfb.01.130,2023-11-30,59,53,6
smcfb.01.130,2023-12-01,44,40,4
smcfb.01.130,2023-12-02,38,24,12
smcfb.01.130,2023-12-03,12,12,0
smcfb.01.130,2023-12-04,58,48,10
smcfb.01.130,2023-12-05,27,25,2
