user_id,date,time,rmssd,coverage,hf,lf
smcfb.03.003,2024-02-14,04:05:00.000,31.476,0.936,134.511,1468.758
smcfb.03.003,2024-02-14,04:15:00.000,27.727,0.97,120.479,807.944
smcfb.03.003,2024-02-14,04:20:00.000,30.066,0.92,116.15,1455.76
smcfb.03.003,2024-02-14,04:25:00.000,33.109,0.987,164.989,2699.22
smcfb.03.003,2024-02-14,04:30:00.000,34.891,1.004,197.111,2746.738
smcfb.03.003,2024-02-14,04:45:00.000,30.746,1.003,133.611,1855.719
smcfb.03.003,2024-02-14,04:50:00.000,36.113,0.925,138.13,2195.485
smcfb.03.003,2024-02-14,04:55:00.000,39.214,1.005,286.944,3175.769
smcfb.03.003,2024-02-14,05:00:00.000,16.975,0.986,56.726,454.732
smcfb.03.003,2024-02-14,05:05:00.000,17.424,0.989,65.799,406.332
smcfb.03.003,2024-02-14,05:10:00.000,18.663,0.935,34.194,236.195
smcfb.03.003,2024-02-14,05:15:00.000,26.074,0.898,67.984,877.043
smcfb.03.003,2024-02-14,05:20:00.000,41.618,0.779,181.115,1954.145
smcfb.03.003,2024-02-14,05:25:00.000,36.795,1.005,203.062,2395.073
smcfb.03.003,2024-02-14,05:30:00.000,40.126,0.881,187.515,3477.387
smcfb.03.003,2024-02-14,05:40:00.000,38.784,0.763,255.284,3411.612
smcfb.03.003,2024-02-14,05:45:00.000,44.066,1.003,197.867,2824.481
smcfb.03.003,2024-02-14,05:50:00.000,45.589,0.976,246.125,2499.126
smcfb.03.003,2024-02-14,05:55:00.000,46.268,0.716,222.555,1727.883
smcfb.03.003,2024-02-14,06:00:00.000,39.236,0.796,228.341,1680.401
smcfb.03.003,2024-02-14,06:05:00.000,37.053,1.002,189.533,2064.01
smcfb.03.003,2024-02-14,06:10:00.000,33.007,1.003,193.185,1768.917
smcfb.03.003,2024-02-14,06:15:00.000,19.346,0.947,40.727,446.982
smcfb.03.003,2024-02-15,07:55:00.000,30.965,0.995,214.496,407.519
smcfb.03.003,2024-02-15,08:00:00.000,29.503,0.939,136.055,133.851
smcfb.03.003,2024-02-15,08:05:00.000,25.288,0.942,84.027,765.102
smcfb.03.003,2024-02-15,08:10:00.000,28.226,1.003,122.831,499.007
smcfb.03.003,2024-02-15,08:15:00.000,28.779,1.004,148.974,795.139
smcfb.03.003,2024-02-15,08:20:00.000,28.817,1.003,161.26,736.715
smcfb.03.003,2024-02-15,08:25:00.000,27.969,1.005,150.556,867.977
smcfb.03.003,2024-02-15,08:30:00.000,25.887,1.003,106.88,690.171
smcfb.03.003,2024-02-15,08:35:00.000,20.949,0.987,37.573,501.174
smcfb.03.003,2024-02-15,08:40:00.000,19.767,1.003,44.302,953.991
smcfb.03.003,2024-02-15,08:45:00.000,17.66,0.989,51.917,389.556
smcfb.03.003,2024-02-15,08:50:00.000,16.331,0.945,29.495,906.246
smcfb.03.003,2024-02-15,08:55:00.000,17.083,1.004,30.545,504.3
smcfb.03.003,2024-02-15,09:00:00.000,18.709,0.902,39.591,860.238
smcfb.03.003,2024-02-15,09:10:00.000,20.571,0.721,61.272,747.384
smcfb.03.003,2024-02-15,09:15:00.000,22.686,1.004,84.122,202.941
smcfb.03.003,2024-02-15,09:20:00.000,21.725,1.004,74.21,276.587
smcfb.03.003,2024-02-15,09:25:00.000,25.566,1.004,112.708,474.097
smcfb.03.003,2024-02-15,09:30:00.000,30.188,1.003,169.089,242.844
smcfb.03.003,2024-02-15,09:35:00.000,35.573,1.004,206.111,520.405
smcfb.03.003,2024-02-15,09:40:00.000,32.476,0.946,200.451,338.679
smcfb.03.003,2024-02-15,09:50:00.000,32.288,1.002,196.593,359.765
smcfb.03.003,2024-02-15,09:55:00.000,30.466,1.006,158.979,480.784
smcfb.03.003,2024-02-16,07:15:00.000,28.544,0.959,127.149,896.372
smcfb.03.003,2024-02-16,07:20:00.000,22.307,0.917,39.616,207.912
smcfb.03.003,2024-02-16,07:25:00.000,27.525,0.935,134.914,1177.848
smcfb.03.003,2024-02-16,07:30:00.000,17.809,0.868,26.126,648.432
smcfb.03.003,2024-02-16,07:35:00.000,30.715,1.004,176.301,1235.591
smcfb.03.003,2024-02-16,07:40:00.000,26.126,1.003,137.881,934.984
smcfb.03.003,2024-02-16,07:45:00.000,28.777,1.003,185.026,837.251
smcfb.03.003,2024-02-16,07:50:00.000,27.137,0.978,164.285,679.525
smcfb.03.003,2024-02-16,07:55:00.000,30.984,1.004,174.52,1161.452
smcfb.03.003,2024-02-16,08:00:00.000,31.581,1.001,218.885,841.993
smcfb.03.003,2024-02-16,08:05:00.000,32.137,1.004,261.624,551.22
smcfb.03.003,2024-02-16,08:10:00.000,34.156,0.82,105.524,1093.125
smcfb.03.003,2024-02-16,08:15:00.000,28.244,1.003,166.464,1065.692
smcfb.03.003,2024-02-16,08:20:00.000,28.546,1.005,164.073,1218.73
smcfb.03.003,2024-02-16,08:25:00.000,27.875,1.001,111.735,2656.492
smcfb.03.003,2024-02-16,08:30:00.000,27.424,0.913,121.938,2011.652
smcfb.03.003,2024-02-16,08:35:00.000,39.211,0.941,287.904,1477.503
smcfb.03.003,2024-02-16,08:40:00.000,43.346,1.003,346.09,2444.014
smcfb.03.003,2024-02-16,08:45:00.000,32.482,0.715,68.975,353.678
smcfb.03.003,2024-02-16,08:55:00.000,30.482,0.792,143.982,1240.145
smcfb.03.003,2024-02-16,09:00:00.000,38.966,0.992,171.821,2671.8
smcfb.03.003,2024-02-16,09:05:00.000,26.676,0.964,122.276,1520.977
smcfb.03.003,2024-02-16,09:25:00.000,32.18,0.974,124.143,667.286
smcfb.03.003,2024-02-17,06:40:00.000,23.548,0.926,105.998,248.601
smcfb.03.003,2024-02-17,06:45:00.000,22.693,0.909,60.214,273.36
smcfb.03.003,2024-02-17,06:50:00.000,19.306,1.0,59.97,635.462
smcfb.03.003,2024-02-17,06:55:00.000,17.415,0.934,45.907,417.431
smcfb.03.003,2024-02-17,07:00:00.000,19.679,1.001,86.129,575.585
smcfb.03.003,2024-02-17,07:10:00.000,18.8,0.936,40.797,428.474
smcfb.03.003,2024-02-17,07:15:00.000,23.64,1.003,111.746,342.946
smcfb.03.003,2024-02-17,07:20:00.000,26.569,1.003,122.465,425.75
smcfb.03.003,2024-02-17,07:25:00.000,24.627,0.796,74.324,1011.833
smcfb.03.003,2024-02-17,07:30:00.000,23.501,1.004,68.099,911.062
smcfb.03.003,2024-02-17,07:35:00.000,23.575,0.981,72.997,735.611
smcfb.03.003,2024-02-17,07:40:00.000,29.562,0.808,83.232,1699.458
smcfb.03.003,2024-02-17,07:45:00.000,20.481,1.002,67.976,599.665
smcfb.03.003,2024-02-17,07:50:00.000,15.006,0.933,18.355,284.843
smcfb.03.003,2024-02-17,07:55:00.000,20.103,0.989,94.673,605.598
smcfb.03.003,2024-02-17,08:00:00.000,22.899,0.854,73.545,470.769
smcfb.03.003,2024-02-17,08:05:00.000,21.353,0.877,47.387,560.149
smcfb.03.003,2024-02-17,08:10:00.000,23.758,1.001,89.75,402.63
smcfb.03.003,2024-02-17,08:15:00.000,23.704,1.005,97.024,198.719
smcfb.03.003,2024-02-17,08:20:00.000,23.077,1.004,83.553,350.36
smcfb.03.003,2024-02-17,08:25:00.000,23.418,1.0,87.327,107.209
smcfb.03.003,2024-02-17,08:30:00.000,21.176,0.944,50.013,236.379
smcfb.03.003,2024-02-17,08:35:00.000,21.35,0.91,44.399,363.494
smcfb.03.003,2024-02-18,05:25:00.000,11.308,0.975,16.9,164.754
smcfb.03.003,2024-02-18,05:30:00.000,13.756,0.886,41.104,264.922
smcfb.03.003,2024-02-18,05:35:00.000,14.538,0.813,24.477,225.132
smcfb.03.003,2024-02-18,05:40:00.000,20.46,0.92,48.785,362.017
smcfb.03.003,2024-02-18,05:45:00.000,17.53,0.948,38.424,184.927
smcfb.03.003,2024-02-18,05:50:00.000,10.985,1.004,28.09,157.612
smcfb.03.003,2024-02-18,05:55:00.000,11.377,1.001,26.124,196.214
smcfb.03.003,2024-02-18,06:00:00.000,13.38,1.002,29.73,173.679
smcfb.03.003,2024-02-18,06:05:00.000,12.827,0.913,22.127,276.286
smcfb.03.003,2024-02-18,06:10:00.000,10.546,1.002,24.608,312.004
smcfb.03.003,2024-02-18,06:15:00.000,9.07,1.004,7.739,114.623
smcfb.03.003,2024-02-18,06:20:00.000,14.25,0.985,26.916,303.969
smcfb.03.003,2024-02-18,06:25:00.000,11.291,1.004,10.998,77.305
smcfb.03.003,2024-02-18,06:30:00.000,15.674,0.888,42.616,410.349
smcfb.03.003,2024-02-18,06:35:00.000,14.344,0.941,31.236,257.986
smcfb.03.003,2024-02-18,06:40:00.000,12.692,0.925,34.296,300.156
smcfb.03.003,2024-02-18,06:45:00.000,10.944,0.997,21.349,74.072
smcfb.03.003,2024-02-18,06:50:00.000,11.929,1.005,29.811,130.732
smcfb.03.003,2024-02-18,06:55:00.000,15.512,0.969,42.407,368.831
smcfb.03.003,2024-02-18,07:00:00.000,18.491,0.946,44.982,170.7
smcfb.03.003,2024-02-18,07:05:00.000,19.877,0.879,40.891,449.314
smcfb.03.003,2024-02-18,07:10:00.000,16.66,0.928,37.123,159.016
smcfb.03.003,2024-02-18,07:15:00.000,17.86,0.958,50.685,537.882
smcfb.03.003,2024-02-19,08:15:00.000,32.389,0.73,105.648,315.231
smcfb.03.003,2024-02-19,08:20:00.000,36.814,0.962,189.888,214.619
smcfb.03.003,2024-02-19,08:25:00.000,24.695,0.901,61.892,349.713
smcfb.03.003,2024-02-19,08:30:00.000,19.651,0.983,43.961,226.623
smcfb.03.003,2024-02-19,08:35:00.000,14.484,1.002,34.91,173.53
smcfb.03.003,2024-02-19,08:40:00.000,13.506,0.926,29.788,170.999
smcfb.03.003,2024-02-19,08:45:00.000,16.856,0.889,32.653,99.072
smcfb.03.003,2024-02-19,08:50:00.000,24.475,0.949,85.662,520.14
smcfb.03.003,2024-02-19,08:55:00.000,26.687,0.98,108.051,420.609
smcfb.03.003,2024-02-19,09:00:00.000,28.929,1.001,115.062,220.027
smcfb.03.003,2024-02-19,09:05:00.000,26.104,1.0,103.8,133.441
smcfb.03.003,2024-02-19,09:10:00.000,25.682,1.0,135.981,108.192
smcfb.03.003,2024-02-19,09:15:00.000,27.468,0.992,116.232,152.861
smcfb.03.003,2024-02-19,09:20:00.000,28.661,0.972,119.199,164.477
smcfb.03.003,2024-02-19,09:25:00.000,34.024,0.895,155.823,290.76
smcfb.03.003,2024-02-19,09:30:00.000,34.232,0.828,190.7,826.025
smcfb.03.003,2024-02-19,09:35:00.000,25.988,0.962,101.015,555.947
smcfb.03.003,2024-02-19,09:40:00.000,27.301,0.892,98.431,210.752
smcfb.03.003,2024-02-19,09:45:00.000,28.202,0.739,66.791,290.134
smcfb.03.003,2024-02-19,09:50:00.000,22.833,0.976,86.914,385.763
smcfb.03.003,2024-02-19,09:55:00.000,26.527,0.875,103.01,1114.408
smcfb.03.003,2024-02-19,10:00:00.000,24.428,0.964,92.519,263.765
smcfb.03.003,2024-02-19,10:05:00.000,26.809,0.91,81.3,664.126
smcfb.03.003,2024-02-20,06:30:00.000,27.873,0.701,46.61,512.393
smcfb.03.003,2024-02-20,06:35:00.000,18.463,0.921,37.897,196.347
smcfb.03.003,2024-02-20,06:40:00.000,21.028,0.941,78.639,439.197
smcfb.03.003,2024-02-20,06:45:00.000,21.897,1.006,74.179,480.026
smcfb.03.003,2024-02-20,06:50:00.000,22.044,1.001,76.272,736.168
smcfb.03.003,2024-02-20,06:55:00.000,24.076,1.006,110.328,712.714
smcfb.03.003,2024-02-20,07:00:00.000,15.194,0.949,19.827,495.7
smcfb.03.003,2024-02-20,07:05:00.000,20.87,1.003,36.174,879.282
smcfb.03.003,2024-02-20,07:10:00.000,26.779,1.006,95.602,1610.767
smcfb.03.003,2024-02-20,07:15:00.000,24.876,0.819,54.314,654.528
