user_id,date,activeZoneMinutes,fatBurnActiveZoneMinutes,cardioActiveZoneMinutes
smcfb.01.003,6/14/2023,39,39,0
smcfb.01.003,6/15/2023,88,74,14
smcfb.01.003,6/16/2023,28,24,4
smcfb.01.003,6/17/2023,56,56,0
smcfb.01.003,6/18/2023,2,2,0
smcfb.01.003,6/19/2023,24,18,6
smcfb.01.003,6/20/2023,7,7,0
smcfb.01.003,6/22/2023,14,14,0
smcfb.01.003,6/23/2023,33,33,0
smcfb.01.003,6/24/2023,41,31,10
smcfb.01.003,6/25/2023,16,16,0
smcfb.01.003,6/26/2023,28,28,0
smcfb.01.003,6/27/2023,39,39,0
smcfb.01.003,6/28/2023,20,20,0
smcfb.01.003,6/29/2023,3,3,0
smcfb.01.003,6/30/2023,5,5,0
smcfb.01.003,7/1/2023,72,66,6
smcfb.01.003,7/2/2023,5,5,0
smcfb.01.003,7/3/2023,29,29,0
smcfb.01.003,7/4/2023,21,19,2
smcfb.01.003,7/5/2023,88,78,10
smcfb.01.003,7/6/2023,19,19,0
smcfb.01.003,7/7/2023,48,42,6
smcfb.01.003,7/8/2023,72,70,2
smcfb.01.003,7/9/2023,114,108,6
smcfb.01.003,7/10/2023,122,110,12
smcfb.01.003,7/11/2023,62,58,2
smcfb.01.003,7/12/2023,53,47,2
smcfb.01.003,7/13/2023,63,59,4
smcfb.01.003,7/14/2023,22,22,0
smcfb.01.003,7/15/2023,114,100,12
smcfb.01.003,7/16/2023,103,87,8
smcfb.01.003,7/17/2023,77,69,4
smcfb.01.003,7/18/2023,46,44,0
smcfb.01.003,7/19/2023,105,105,0
smcfb.01.003,7/20/2023,122,94,28
smcfb.01.003,7/21/2023,17,17,0
smcfb.01.003,7/22/2023,73,67,6
smcfb.01.003,7/23/2023,104,100,2
smcfb.01.003,7/24/2023,45,43,2
smcfb.01.003,7/25/2023,66,60,4
smcfb.01.003,7/26/2023,45,45,0
smcfb.01.003,2023-07-27,64,60,4
smcfb.01.003,2023-07-28,114,94,20
smcfb.01.003,2023-07-29,16,16,0
smcfb.01.003,2023-07-30,63,57,6
smcfb.01.003,2023-07-31,65,59,6
smcfb.01.003,2023-08-01,82,80,2
smcfb.01.003,2023-08-02,92,86,4
smcfb.01.003,2023-08-03,43,43,0
smcfb.01.003,2023-08-04,211,199,12
smcfb.01.003,2023-08-05,102,92,10
smcfb.01.003,2023-08-06,164,144,20
smcfb.01.003,2023-08-07,158,138,20
smcfb.01.003,2023-08-08,31,27,4
smcfb.01.003,2023-08-09,47,41,6
smcfb.01.003,2023-08-10,41,41,0
smcfb.01.003,2023-08-11,14,14,0
smcfb.01.003,2023-08-12,49,49,0
smcfb.01.003,2023-08-13,127,121,6
smcfb.01.003,2023-08-14,122,106,14
smcfb.01.003,2023-08-15,105,97,8
smcfb.01.003,2023-08-16,94,92,2
smcfb.01.003,2023-08-17,188,172,16
smcfb.01.003,2023-08-18,127,61,66
smcfb.01.003,2023-08-19,106,84,22
smcfb.01.003,2023-08-20,108,94,14
smcfb.01.003,2023-08-21,180,176,2
smcfb.01.003,2023-08-22,283,265,18
smcfb.01.003,2023-08-23,69,61,6
smcfb.01.003,2023-08-24,209,195,14
smcfb.01.003,2023-08-25,201,183,16
smcfb.01.003,2023-08-26,127,113,14
smcfb.01.003,2023-08-27,161,147,14
smcfb.01.003,2023-08-28,215,199,16
smcfb.01.003,2023-08-29,218,198,20
smcfb.01.003,2023-08-30,140,128,12
smcfb.01.003,2023-08-31,13,11,2
smcfb.01.003,2023-09-01,33,33,0
smcfb.01.003,2023-09-02,66,60,4
smcfb.01.003,2023-09-03,45,45,0
smcfb.01.003,2023-09-04,183,143,40
smcfb.01.003,2023-09-05,94,70,12
smcfb.01.003,2023-09-06,91,81,10
smcfb.01.003,2023-09-07,148,126,18
smcfb.01.003,2023-09-08,172,116,48
smcfb.01.003,2023-09-09,55,55,0
smcfb.01.003,2023-09-10,84,72,12
smcfb.01.003,2023-09-11,40,32,8
