user_id,date,activeZoneMinutes,fatBurnActiveZoneMinutes,cardioActiveZoneMinutes
smcfb.01.146,2023-11-06,6,6,0
smcfb.01.146,2023-11-07,12,12,0
smcfb.01.146,2023-11-08,36,34,2
smcfb.01.146,2023-11-09,8,8,0
smcfb.01.146,2023-11-10,49,45,2
smcfb.01.146,2023-11-11,16,16,0
smcfb.01.146,2023-11-12,15,13,2
smcfb.01.146,2023-11-13,107,99,8
smcfb.01.146,2023-11-14,41,41,0
smcfb.01.146,2023-11-15,77,71,6
smcfb.01.146,2023-11-16,25,23,2
smcfb.01.146,2023-11-17,135,113,22
smcfb.01.146,2023-11-18,24,22,2
smcfb.01.146,2023-11-19,2,2,0
smcfb.01.146,2023-11-20,1,1,0
smcfb.01.146,2023-11-21,39,39,0
smcfb.01.146,2023-11-22,14,14,0
smcfb.01.146,2023-11-23,74,70,2
smcfb.01.146,2023-11-24,5,5,0
smcfb.01.146,2023-11-25,3,3,0
smcfb.01.146,2023-11-26,1,1,0
smcfb.01.146,2023-11-27,18,18,0
smcfb.01.146,2023-11-28,43,39,4
smcfb.01.146,2023-11-29,18,18,0
smcfb.01.146,2023-11-30,6,6,0
smcfb.01.146,2023-12-01,9,9,0
smcfb.01.146,2023-12-02,2,2,0
smcfb.01.146,2023-12-03,0,0,0
smcfb.01.146,2023-12-04,15,15,0
smcfb.01.146,2023-12-05,11,11,0
smcfb.01.146,2023-12-06,6,6,0
smcfb.01.146,2023-12-07,11,11,0
smcfb.01.146,2023-12-08,27,19,8
smcfb.01.146,2023-12-09,17,15,2
smcfb.01.146,2023-12-11,11,11,0
smcfb.01.146,2023-12-12,18,18,0
smcfb.01.146,2023-12-10,1,1,0
smcfb.01.146,2023-12-13,3,3,0
smcfb.01.146,2023-12-14,51,51,0
smcfb.01.146,2023-12-15,25,25,0
smcfb.01.146,2023-12-16,5,5,0
smcfb.01.146,2023-12-17,0,0,0
smcfb.01.146,2023-12-18,19,19,0
smcfb.01.146,2023-12-19,6,6,0
smcfb.01.146,2023-12-20,41,23,18
smcfb.01.146,2023-12-21,33,33,0
smcfb.01.146,2023-12-22,5,5,0
smcfb.01.146,2023-12-23,14,14,0
smcfb.01.146,2023-12-24,0,0,0
smcfb.01.146,2023-12-25,0,0,0
smcfb.01.146,2023-12-26,5,5,0
smcfb.01.146,2023-12-27,0,0,0
smcfb.01.146,2023-12-28,12,10,2
smcfb.01.146,2023-12-29,0,0,0
smcfb.01.146,2023-12-30,7,7,0
smcfb.01.146,2023-12-31,1,1,0
smcfb.01.146,2024-01-01,5,5,0
smcfb.01.146,2024-01-02,2,2,0
smcfb.01.146,2024-01-03,0,0,0
smcfb.01.146,2024-01-04,0,0,0
smcfb.01.146,2024-01-05,17,17,0
smcfb.01.146,2024-01-06,12,12,0
smcfb.01.146,2024-01-07,1,1,0
smcfb.01.146,2024-01-08,0,0,0
smcfb.01.146,2024-01-09,11,11,0
smcfb.01.146,2024-01-10,21,21,0
smcfb.01.146,2024-01-11,32,32,0
smcfb.01.146,2024-01-12,23,23,0
smcfb.01.146,2024-01-13,46,38,8
smcfb.01.146,2024-01-14,3,3,0
smcfb.01.146,2024-01-15,6,6,0
smcfb.01.146,2024-01-16,37,37,0
smcfb.01.146,2024-01-15,6,6,0
smcfb.01.146,2024-01-17,41,41,0
smcfb.01.146,2024-01-18,19,19,0
smcfb.01.146,2024-01-19,22,22,0
smcfb.01.146,2024-01-20,22,22,0
smcfb.01.146,2024-01-21,0,0,0
smcfb.01.146,2024-01-22,22,22,0
smcfb.01.146,2024-01-23,14,14,0
smcfb.01.146,2024-01-24,1,1,0
smcfb.01.146,2024-01-25,1,1,0
smcfb.01.146,2024-01-26,52,52,0
smcfb.01.146,2024-01-27,34,30,4
smcfb.01.146,2024-01-28,6,2,0
smcfb.01.146,2024-01-29,0,0,0
smcfb.01.146,2024-01-30,0,0,0
smcfb.01.146,2024-01-31,0,0,0
smcfb.01.146,2024-02-01,0,0,0
smcfb.01.146,2024-02-02,0,0,0
smcfb.01.146,2024-02-03,0,0,0
smcfb.01.146,2024-02-04,0,0,0
smcfb.01.146,2024-02-05,0,0,0
smcfb.01.146,2024-02-06,0,0,0
smcfb.01.146,2024-02-07,0,0,0
smcfb.01.146,2024-02-08,0,0,0
smcfb.01.146,2024-02-09,0,0,0
smcfb.01.146,2024-02-10,0,0,0
smcfb.01.146,2024-02-11,0,0,0
smcfb.01.146,2024-02-12,0,0,0
smcfb.01.146,2024-02-13,0,0,0
smcfb.01.146,2024-02-14,0,0,0
smcfb.01.146,2024-02-15,0,0,0
smcfb.01.146,2024-02-16,0,0,0
smcfb.01.146,2024-02-17,0,0,0
smcfb.01.146,2024-02-18,0,0,0
smcfb.01.146,2024-02-19,0,0,0
smcfb.01.146,2024-02-20,0,0,0
smcfb.01.146,2024-02-21,0,0,0
smcfb.01.146,2024-02-22,0,0,0
smcfb.01.146,2024-02-23,0,0,0
smcfb.01.146,2024-02-24,0,0,0
smcfb.01.146,2024-02-25,0,0,0
smcfb.01.146,2024-02-26,0,0,0
smcfb.01.146,2024-02-27,0,0,0
smcfb.01.146,2024-02-28,0,0,0
smcfb.01.146,2024-02-29,0,0,0
smcfb.01.146,2024-03-01,0,0,0
smcfb.01.146,2024-03-03,0,0,0
smcfb.01.146,2024-03-07,0,0,0
smcfb.01.146,2024-03-08,0,0,0
smcfb.01.146,2024-03-09,0,0,0
smcfb.01.146,2024-03-10,0,0,0
smcfb.01.146,2024-03-11,0,0,0
smcfb.01.146,2024-03-13,0,0,0
smcfb.01.146,2024-03-14,0,0,0
smcfb.01.146,2024-03-15,0,0,0
smcfb.01.146,2024-03-16,0,0,0
smcfb.01.146,2024-03-17,0,0,0
smcfb.01.146,2024-03-18,0,0,0
smcfb.01.146,2024-03-19,0,0,0
smcfb.01.146,2024-03-20,0,0,0
smcfb.01.146,2024-03-04,0,0,0
smcfb.01.146,2024-03-07,0,0,0
smcfb.01.146,2024-03-10,0,0,0
smcfb.01.146,2024-03-11,0,0,0
smcfb.01.146,2024-03-12,0,0,0
smcfb.01.146,2024-03-13,0,0,0
smcfb.01.146,2024-03-21,0,0,0
smcfb.01.146,2024-03-23,0,0,0
smcfb.01.146,2024-03-24,0,0,0
smcfb.01.146,2024-03-25,0,0,0
smcfb.01.146,2024-03-02,0,0,0
smcfb.01.146,2024-03-05,0,0,0
smcfb.01.146,2024-03-22,0,0,0
smcfb.01.146,2024-03-23,0,0,0
smcfb.01.146,2024-03-27,0,0,0
smcfb.01.146,2024-03-06,0,0,0
smcfb.01.146,2024-03-10,0,0,0
smcfb.01.146,2024-03-21,0,0,0
smcfb.01.146,2024-03-26,0,0,0
smcfb.01.146,2024-03-29,0,0,0
smcfb.01.146,2024-03-31,0,0,0
smcfb.01.146,2024-03-10,0,0,0
smcfb.01.146,2024-03-28,0,0,0
smcfb.01.146,2024-03-30,0,0,0
smcfb.01.146,2024-04-01,0,0,0
smcfb.01.146,2024-04-02,0,0,0
smcfb.01.146,2024-04-03,0,0,0
smcfb.01.146,2024-04-04,0,0,0
smcfb.01.146,2024-04-05,0,0,0
smcfb.01.146,2024-04-06,0,0,0
smcfb.01.146,2024-04-07,0,0,0
smcfb.01.146,2024-04-08,0,0,0
smcfb.01.146,2024-04-09,0,0,0
smcfb.01.146,2024-04-10,0,0,0
smcfb.01.146,2024-04-11,0,0,0
smcfb.01.146,2024-04-12,0,0,0
smcfb.01.146,2024-04-13,0,0,0
smcfb.01.146,2024-04-14,0,0,0
smcfb.01.146,2024-04-15,0,0,0
smcfb.01.146,2024-04-16,0,0,0
smcfb.01.146,2024-04-17,0,0,0
smcfb.01.146,2024-04-18,0,0,0
smcfb.01.146,2024-04-19,0,0,0
smcfb.01.146,2024-04-20,0,0,0
smcfb.01.146,2024-04-21,0,0,0
smcfb.01.146,2024-04-22,0,0,0
smcfb.01.146,2024-04-23,0,0,0
smcfb.01.146,2024-04-24,0,0,0
smcfb.01.146,2024-04-25,0,0,0
smcfb.01.146,2024-04-26,0,0,0
smcfb.01.146,2024-04-27,0,0,0
smcfb.01.146,2024-04-28,0,0,0
smcfb.01.146,2024-04-29,0,0,0
smcfb.01.146,2024-04-30,0,0,0
