user_id,date,activeZoneMinutes,fatBurnActiveZoneMinutes,cardioActiveZoneMinutes
smcfb.01.132,2023-10-25,104,98,6
smcfb.01.132,2023-10-26,258,208,50
smcfb.01.132,2023-10-27,186,114,72
smcfb.01.132,2023-10-28,104,92,12
smcfb.01.132,2023-10-29,126,120,6
smcfb.01.132,2023-10-30,310,224,86
smcfb.01.132,2023-10-31,195,189,6
smcfb.01.132,2023-11-01,135,131,4
smcfb.01.132,2023-11-02,98,98,0
smcfb.01.132,2023-11-03,64,64,0
smcfb.01.132,2023-11-04,223,169,54
smcfb.01.132,2023-11-05,21,21,0
smcfb.01.132,2023-11-06,44,42,2
smcfb.01.132,2023-11-07,78,74,4
smcfb.01.132,2023-11-08,70,68,2
smcfb.01.132,2023-11-09,117,93,24
smcfb.01.132,2023-11-10,99,99,0
smcfb.01.132,2023-11-11,424,286,134
smcfb.01.132,2023-11-12,108,88,20
smcfb.01.132,2023-11-13,85,79,4
smcfb.01.132,2023-11-14,524,188,328
smcfb.01.132,2023-11-15,170,112,58
smcfb.01.132,2023-11-16,112,106,6
smcfb.01.132,2023-11-17,278,152,114
smcfb.01.132,2023-11-18,137,99,38
smcfb.01.132,2023-11-19,104,92,12
smcfb.01.132,2023-11-20,251,153,98
smcfb.01.132,2023-11-21,622,374,248
smcfb.01.132,2023-11-22,410,260,150
smcfb.01.132,2023-11-23,554,334,218
smcfb.01.132,2023-11-24,368,280,88
smcfb.01.132,2023-11-25,336,276,60
smcfb.01.132,2023-11-26,422,322,100
smcfb.01.132,2023-11-27,71,71,0
smcfb.01.132,2023-11-28,173,139,34
smcfb.01.132,2023-11-29,181,145,36
smcfb.01.132,2023-11-30,92,92,0
smcfb.01.132,2023-12-01,82,80,2
smcfb.01.132,2023-12-02,265,225,40
smcfb.01.132,2023-12-03,57,57,0
smcfb.01.132,2023-12-04,100,100,0
smcfb.01.132,2023-12-05,239,209,30
smcfb.01.132,2023-12-06,191,167,24
smcfb.01.132,2023-12-07,99,95,4
smcfb.01.132,2023-12-08,114,84,26
smcfb.01.132,2023-12-09,23,23,0
smcfb.01.132,2023-12-10,182,150,32
smcfb.01.132,2023-12-11,99,91,8
smcfb.01.132,2023-12-12,141,125,16
smcfb.01.132,2023-12-13,519,329,190
smcfb.01.132,2023-12-14,300,270,30
smcfb.01.132,2023-12-15,277,227,50
smcfb.01.132,2023-12-16,580,418,160
smcfb.01.132,2023-12-17,40,40,0
smcfb.01.132,2023-12-18,89,87,2
smcfb.01.132,2023-12-19,281,183,98
smcfb.01.132,2023-12-20,228,152,76
smcfb.01.132,2023-12-21,13,13,0
smcfb.01.132,2023-12-22,96,92,4
smcfb.01.132,2023-12-23,282,192,86
smcfb.01.132,2023-12-24,80,80,0
smcfb.01.132,2023-12-25,234,214,20
smcfb.01.132,2023-12-26,60,60,0
smcfb.01.132,2023-12-27,121,111,10
smcfb.01.132,2023-12-28,120,110,10
smcfb.01.132,2023-12-29,224,144,62
smcfb.01.132,2023-12-30,0,0,0
smcfb.01.132,2023-12-31,0,0,0
smcfb.01.132,2024-01-01,0,0,0
smcfb.01.132,2024-01-02,0,0,0
smcfb.01.132,2024-01-03,0,0,0
smcfb.01.132,2024-01-04,447,301,136
smcfb.01.132,2024-01-05,259,167,90
smcfb.01.132,2024-01-06,271,253,18
smcfb.01.132,2024-01-07,75,67,8
smcfb.01.132,2024-01-08,69,69,0
smcfb.01.132,2024-01-09,110,106,4
smcfb.01.132,2024-01-10,213,175,38
smcfb.01.132,2024-01-11,92,88,4
smcfb.01.132,2024-01-12,481,309,164
smcfb.01.132,2024-01-13,129,119,10
smcfb.01.132,2024-01-14,265,227,38
smcfb.01.132,2024-01-15,205,151,52
smcfb.01.132,2024-01-16,39,39,0
smcfb.01.132,2024-01-17,253,151,96
smcfb.01.132,2024-01-18,127,105,22
smcfb.01.132,2024-01-19,126,84,42
smcfb.01.132,2024-01-20,0,0,0
smcfb.01.132,2024-01-21,0,0,0
smcfb.01.132,2024-01-22,0,0,0
smcfb.01.132,2024-01-23,0,0,0
smcfb.01.132,2024-01-24,0,0,0
smcfb.01.132,2024-01-25,0,0,0
smcfb.01.132,2024-01-26,0,0,0
smcfb.01.132,2024-01-27,0,0,0
smcfb.01.132,2024-01-28,0,0,0
smcfb.01.132,2024-01-29,0,0,0
smcfb.01.132,2024-01-30,0,0,0
smcfb.01.132,2024-01-31,0,0,0
smcfb.01.132,2024-02-01,0,0,0
smcfb.01.132,2024-02-02,0,0,0
smcfb.01.132,2024-02-03,0,0,0
smcfb.01.132,2024-02-04,0,0,0
smcfb.01.132,2024-02-05,0,0,0
smcfb.01.132,2024-02-06,0,0,0
