user_id,date,distance,steps,calories,floors
smcfb.01.165,2023-12-04,1.31584,2157,1181,0
smcfb.01.165,2023-12-05,6.09826,9982,1677,0
smcfb.01.165,2023-12-06,9.947759999999999,16252,1858,0
smcfb.01.165,2023-12-07,5.48752,9003,1612,0
smcfb.01.165,2023-12-08,11.78376,19072,1990,0
smcfb.01.165,2023-12-09,9.15261,15011,1877,0
smcfb.01.165,2023-12-10,12.43741,20330,2252,0
smcfb.01.165,2023-12-11,5.21293,8447,1619,0
smcfb.01.165,2023-12-12,10.208359999999999,16751,1889,0
smcfb.01.165,2023-12-13,8.123999999999999,13322,1713,0
smcfb.01.165,2023-12-14,4.04192,6527,1449,0
smcfb.01.165,2023-12-15,0.88249,1452,1166,0
smcfb.01.165,2023-12-16,5.07045,8321,1517,0
smcfb.01.165,2023-12-17,3.48719,5679,1408,0
smcfb.01.165,2023-12-10,12.43741,20330,2252,0
smcfb.01.165,2023-12-18,1.57106,2610,1264,0
smcfb.01.165,2023-12-19,1.78897,2935,1227,0
smcfb.01.165,2023-12-20,3.65392,6003,1370,0
smcfb.01.165,2023-12-21,3.97315,6529,1386,0
smcfb.01.165,2023-12-22,5.787649999999999,9488,1538,0
smcfb.01.165,2023-12-23,3.1127499999999997,5119,1458,0
smcfb.01.165,2023-12-24,10.62427,17426,1960,0
smcfb.01.165,2023-12-25,4.03715,6639,1467,0
smcfb.01.165,2023-12-26,6.7314,11061,1709,0
smcfb.01.165,2023-12-27,5.34434,8775,1549,0
smcfb.01.165,2023-12-28,6.32877,10300,1596,0
smcfb.01.165,2023-12-29,5.40926,8869,1574,0
smcfb.01.165,2023-12-30,5.70935,8531,1551,0
smcfb.01.165,2023-12-31,4.97204,8164,1494,0
smcfb.01.165,2024-01-01,7.74564,12703,1748,0
smcfb.01.165,2024-01-02,6.19372,10065,1628,0
smcfb.01.165,2024-01-03,9.217509999999999,15155,1853,0
smcfb.01.165,2024-01-04,9.17588,13949,1871,0
smcfb.01.165,2024-01-05,8.32516,13682,2000,0
smcfb.01.165,2024-01-06,5.15343,8460,1515,0
smcfb.01.165,2024-01-07,4.11067,6718,1461,0
smcfb.01.165,2024-01-08,3.53232,5816,1407,0
smcfb.01.165,2024-01-09,9.63908,15830,1768,0
smcfb.01.165,2024-01-10,4.67348,7662,1522,0
smcfb.01.165,2024-01-11,4.3236099999999995,6993,1467,0
smcfb.01.165,2024-01-12,7.5395199999999996,12378,1713,0
smcfb.01.165,2024-01-13,2.36137,3870,1334,0
smcfb.01.165,2024-01-14,6.83529,11206,1784,0
smcfb.01.165,2024-01-15,5.97169,9812,1663,0
smcfb.01.165,2024-01-16,6.08752,10001,1631,0
smcfb.01.165,2024-01-17,4.38824,7216,1547,0
smcfb.01.165,2024-01-18,6.62989,10819,1636,0
smcfb.01.165,2024-01-19,3.9504799999999998,6456,1576,0
smcfb.01.165,2024-01-20,9.872779999999999,16182,1905,0
smcfb.01.165,2024-01-21,9.798919999999999,16092,1951,0
smcfb.01.165,2024-01-22,5.196899999999999,8543,1572,0
smcfb.01.165,2024-01-23,4.2566299999999995,6997,1470,0
smcfb.01.165,2024-01-24,5.71707,9398,1621,0
smcfb.01.165,2024-01-25,6.35596,10431,1639,0
smcfb.01.165,2024-01-26,5.64933,9284,1615,0
smcfb.01.165,2024-01-27,11.28389,15401,1773,0
smcfb.01.165,2024-01-28,4.99607,8190,1508,0
smcfb.01.165,2024-01-29,5.92728,9731,1646,0
smcfb.01.165,2024-01-30,6.040229999999999,9590,1663,0
smcfb.01.165,2024-01-31,7.45196,12244,1746,0
smcfb.01.165,2024-02-01,8.11247,13327,1741,0
smcfb.01.165,2024-02-02,6.46233,10618,1770,0
smcfb.01.165,2024-02-03,6.16942,10131,1687,0
smcfb.01.165,2024-02-04,7.897539999999999,12975,1793,0
smcfb.01.165,2024-02-05,3.7148299999999996,6110,1487,0
smcfb.01.165,2024-02-06,5.60809,9153,1707,0
smcfb.01.165,2024-02-07,4.52835,7458,1512,0
smcfb.01.165,2024-02-08,10.882539999999999,17773,2405,0
smcfb.01.165,2024-02-09,8.92422,14670,1798,0
smcfb.01.165,2024-02-10,8.225249999999999,13507,1823,0
smcfb.01.165,2024-02-11,12.987689999999999,20870,2015,0
smcfb.01.165,2024-02-12,11.63973,19058,2004,0
smcfb.01.165,2024-02-13,6.77884,11121,1789,0
smcfb.01.165,2024-02-14,7.00367,11388,1726,0
smcfb.01.165,2024-02-15,8.522549999999999,13836,1740,0
smcfb.01.165,2024-02-16,7.49892,12325,1697,0
smcfb.01.165,2024-02-17,5.40365,8886,1647,0
smcfb.01.165,2024-02-18,6.21296,10211,1558,0
smcfb.01.165,2024-02-19,6.84631,11252,1595,0
smcfb.01.165,2024-02-20,5.56483,9146,1497,0
smcfb.01.165,2024-02-21,6.7194199999999995,11039,1577,0
smcfb.01.165,2024-02-22,5.043839999999999,8291,1477,0
smcfb.01.165,2024-02-23,5.05491,8307,1471,0
smcfb.01.165,2024-02-24,4.82686,7932,1443,0
smcfb.01.165,2024-02-25,6.19043,10173,1594,0
smcfb.01.165,2024-02-26,7.12385,11676,1603,0
smcfb.01.165,2024-02-27,5.12585,8425,1463,0
smcfb.01.165,2024-02-28,5.62848,9245,1456,0
smcfb.01.165,2024-02-29,6.31386,9412,1522,0
smcfb.01.165,2024-03-01,10.83922,14632,1702,0
smcfb.01.165,2024-03-06,6.89227,9599,1484,0
smcfb.01.165,2024-03-08,5.37669,7355,1376,0
smcfb.01.165,2024-03-09,2.7071,3804,1200,0
smcfb.01.165,2024-03-11,6.71436,9130,1452,0
smcfb.01.165,2024-03-12,4.39339,6131,1321,0
smcfb.01.165,2024-03-13,5.12557,6953,1338,0
smcfb.01.165,2024-03-14,4.60414,6373,1330,0
smcfb.01.165,2024-03-15,6.27982,8559,1427,0
smcfb.01.165,2024-03-16,5.677639999999999,7523,1363,0
smcfb.01.165,2024-03-17,6.01816,8111,1395,0
smcfb.01.165,2024-03-19,6.4299,8716,1415,0
smcfb.01.165,2024-03-02,8.890749999999999,12065,1602,0
smcfb.01.165,2024-03-03,1.1937,1736,1112,0
smcfb.01.165,2024-03-04,7.67327,10331,1512,0
smcfb.01.165,2024-03-05,6.338489999999999,8531,1423,0
smcfb.01.165,2024-03-07,5.0760499999999995,6785,1330,0
smcfb.01.165,2024-03-10,1.9258199999999999,2965,1192,0
smcfb.01.165,2024-03-20,4.11831,5740,1300,0
smcfb.01.165,2024-03-24,5.39969,7481,1388,0
smcfb.01.165,2024-03-25,3.4487799999999997,4751,1258,0
smcfb.01.165,2024-03-18,8.8074,11910,1573,0
smcfb.01.165,2024-03-20,4.11831,5740,1300,0
smcfb.01.165,2024-03-22,6.0389,8130,1402,0
smcfb.01.165,2024-03-23,5.603899999999999,7802,1419,0
smcfb.01.165,2024-03-26,3.2023099999999998,4435,1224,0
smcfb.01.165,2024-03-27,5.04904,7080,1368,0
smcfb.01.165,2024-03-02,8.890749999999999,12065,1602,0
smcfb.01.165,2024-03-18,8.8074,11910,1573,0
smcfb.01.165,2024-03-21,2.07505,3091,1172,0
smcfb.01.165,2024-03-25,3.4487799999999997,4751,1258,0
smcfb.01.165,2024-03-28,2.2562699999999998,3261,1194,0
smcfb.01.165,2024-03-29,7.68086,10285,1499,0
smcfb.01.165,2024-03-30,3.5690299999999997,5073,1272,0
smcfb.01.165,2024-03-31,7.2588,9886,1493,0
smcfb.01.165,2024-03-05,6.338489999999999,8531,1423,0
smcfb.01.165,2024-03-11,6.71436,9130,1452,0
smcfb.01.165,2024-03-30,3.5690299999999997,5073,1272,0
smcfb.01.165,2024-04-01,3.78729,5296,1271,0
smcfb.01.165,2024-04-02,3.99963,5528,1290,0
smcfb.01.165,2024-04-03,4.81363,6573,1330,0
smcfb.01.165,2024-04-04,4.07913,5590,1276,0
smcfb.01.165,2024-04-05,8.96963,12135,1585,0
smcfb.01.165,2024-04-06,7.42993,10529,1575,0
smcfb.01.165,2024-04-07,4.040039999999999,5883,1320,0
smcfb.01.165,2024-04-08,5.130269999999999,7197,1374,0
smcfb.01.165,2024-04-09,4.61691,6498,1323,0
smcfb.01.165,2024-04-10,10.83795,14670,1701,0
smcfb.01.165,2024-04-11,3.5251799999999998,5086,1252,0
smcfb.01.165,2024-04-12,5.37387,7675,1400,0
smcfb.01.165,2024-04-13,5.25055,7411,1370,0
smcfb.01.165,2024-04-14,5.949409999999999,8223,1413,0
smcfb.01.165,2024-04-15,3.27678,4715,1267,0
smcfb.01.165,2024-04-16,6.941929999999999,9600,1486,0
smcfb.01.165,2024-04-17,3.9173199999999997,5490,1291,0
smcfb.01.165,2024-04-18,3.4803699999999997,4996,1268,0
smcfb.01.165,2024-04-19,3.2813,4774,1252,0
smcfb.01.165,2024-04-20,5.2334499999999995,7536,1403,0
smcfb.01.165,2024-04-21,4.78037,6840,1368,0
smcfb.01.165,2024-04-22,7.22274,9964,1523,0
smcfb.01.165,2024-04-23,3.29186,4677,1271,0
smcfb.01.165,2024-04-24,5.28201,7473,1382,0
smcfb.01.165,2024-04-25,8.57019,11909,1586,0
smcfb.01.165,2024-04-26,5.2055,7177,1362,0
smcfb.01.165,2024-04-27,0.0,0,1003,0
smcfb.01.165,2024-04-28,0.0,0,1003,0
smcfb.01.165,2024-04-29,0.0,0,1003,0
smcfb.01.165,2024-04-30,0.0,0,1003,0
