user_id,date,time_min,value
smcfb.01.128,2023-10-23,11:41:00,76
smcfb.01.128,2023-10-23,11:42:00,80
smcfb.01.128,2023-10-23,11:43:00,78
smcfb.01.128,2023-10-23,11:44:00,86
smcfb.01.128,2023-10-23,11:45:00,88
smcfb.01.128,2023-10-23,11:46:00,81
smcfb.01.128,2023-10-23,11:47:00,76
smcfb.01.128,2023-10-23,11:48:00,76
smcfb.01.128,2023-10-23,11:49:00,78
smcfb.01.128,2023-10-23,11:50:00,76
smcfb.01.128,2023-10-23,11:51:00,80
smcfb.01.128,2023-10-23,11:52:00,79
smcfb.01.128,2023-10-23,11:53:00,82
smcfb.01.128,2023-10-23,11:54:00,81
smcfb.01.128,2023-10-23,11:55:00,79
smcfb.01.128,2023-10-23,11:56:00,77
smcfb.01.128,2023-10-23,11:57:00,78
smcfb.01.128,2023-10-23,11:58:00,82
smcfb.01.128,2023-10-23,11:59:00,86
smcfb.01.128,2023-10-23,12:00:00,90
smcfb.01.128,2023-10-23,12:01:00,93
smcfb.01.128,2023-10-23,12:02:00,87
smcfb.01.128,2023-10-23,12:03:00,86
smcfb.01.128,2023-10-23,12:04:00,81
smcfb.01.128,2023-10-23,12:05:00,81
smcfb.01.128,2023-10-23,12:06:00,84
smcfb.01.128,2023-10-23,12:07:00,79
smcfb.01.128,2023-10-23,12:08:00,84
smcfb.01.128,2023-10-23,12:09:00,96
smcfb.01.128,2023-10-23,12:10:00,105
smcfb.01.128,2023-10-23,12:11:00,106
smcfb.01.128,2023-10-23,12:12:00,86
smcfb.01.128,2023-10-23,12:13:00,79
smcfb.01.128,2023-10-23,12:14:00,78
smcfb.01.128,2023-10-23,12:15:00,87
smcfb.01.128,2023-10-23,12:16:00,88
smcfb.01.128,2023-10-23,12:17:00,91
smcfb.01.128,2023-10-23,12:18:00,88
smcfb.01.128,2023-10-23,12:19:00,87
smcfb.01.128,2023-10-23,12:20:00,81
smcfb.01.128,2023-10-23,12:21:00,81
smcfb.01.128,2023-10-23,12:22:00,80
smcfb.01.128,2023-10-23,12:23:00,75
smcfb.01.128,2023-10-23,12:24:00,77
smcfb.01.128,2023-10-23,12:25:00,77
smcfb.01.128,2023-10-23,12:26:00,75
smcfb.01.128,2023-10-23,12:27:00,75
smcfb.01.128,2023-10-23,12:28:00,78
smcfb.01.128,2023-10-23,12:29:00,76
smcfb.01.128,2023-10-23,12:30:00,79
smcfb.01.128,2023-10-23,12:31:00,79
smcfb.01.128,2023-10-23,12:32:00,83
smcfb.01.128,2023-10-23,12:33:00,80
smcfb.01.128,2023-10-23,12:34:00,85
smcfb.01.128,2023-10-23,12:35:00,92
smcfb.01.128,2023-10-23,12:36:00,90
smcfb.01.128,2023-10-23,12:37:00,88
smcfb.01.128,2023-10-23,12:38:00,89
smcfb.01.128,2023-10-23,12:39:00,90
smcfb.01.128,2023-10-23,12:40:00,87
smcfb.01.128,2023-10-23,12:41:00,84
smcfb.01.128,2023-10-23,12:42:00,87
smcfb.01.128,2023-10-23,12:43:00,93
smcfb.01.128,2023-10-23,12:44:00,81
smcfb.01.128,2023-10-23,12:45:00,80
smcfb.01.128,2023-10-23,12:46:00,80
smcfb.01.128,2023-10-23,12:47:00,81
smcfb.01.128,2023-10-23,12:48:00,77
smcfb.01.128,2023-10-23,12:49:00,80
smcfb.01.128,2023-10-23,12:50:00,78
smcfb.01.128,2023-10-23,12:51:00,76
smcfb.01.128,2023-10-23,12:52:00,77
smcfb.01.128,2023-10-23,12:53:00,80
smcfb.01.128,2023-10-23,12:54:00,83
smcfb.01.128,2023-10-23,12:55:00,85
smcfb.01.128,2023-10-23,12:56:00,93
smcfb.01.128,2023-10-23,12:57:00,98
smcfb.01.128,2023-10-23,12:58:00,111
smcfb.01.128,2023-10-23,12:59:00,90
smcfb.01.128,2023-10-23,13:00:00,81
smcfb.01.128,2023-10-23,13:01:00,80
smcfb.01.128,2023-10-23,13:02:00,76
smcfb.01.128,2023-10-23,13:03:00,76
smcfb.01.128,2023-10-23,13:04:00,80
smcfb.01.128,2023-10-23,13:05:00,82
smcfb.01.128,2023-10-23,13:06:00,78
smcfb.01.128,2023-10-23,13:07:00,81
smcfb.01.128,2023-10-23,13:08:00,81
smcfb.01.128,2023-10-23,13:09:00,81
smcfb.01.128,2023-10-23,13:10:00,78
