user_id,date,activeZoneMinutes,fatBurnActiveZoneMinutes,cardioActiveZoneMinutes
smcfb.01.170,2023-12-19,0,0,0
smcfb.01.170,2023-12-20,5,3,2
smcfb.01.170,2023-12-21,7,3,4
smcfb.01.170,2023-12-22,0,0,0
smcfb.01.170,2023-12-23,0,0,0
smcfb.01.170,2023-12-24,0,0,0
smcfb.01.170,2023-12-25,0,0,0
smcfb.01.170,2023-12-26,0,0,0
smcfb.01.170,2023-12-27,0,0,0
smcfb.01.170,2023-12-28,0,0,0
smcfb.01.170,2023-12-29,0,0,0
smcfb.01.170,2023-12-30,0,0,0
smcfb.01.170,2023-12-31,0,0,0
smcfb.01.170,2024-01-01,0,0,0
smcfb.01.170,2024-01-02,0,0,0
smcfb.01.170,2024-01-03,0,0,0
smcfb.01.170,2024-01-04,0,0,0
smcfb.01.170,2024-01-04,0,0,0
smcfb.01.170,2024-01-05,0,0,0
smcfb.01.170,2024-01-06,0,0,0
smcfb.01.170,2024-01-07,13,3,10
smcfb.01.170,2024-01-08,47,17,30
smcfb.01.170,2024-01-09,1,1,0
smcfb.01.170,2024-01-10,10,0,8
smcfb.01.170,2024-01-11,6,6,0
smcfb.01.170,2024-01-12,10,8,2
smcfb.01.170,2024-01-13,0,0,0
smcfb.01.170,2024-01-14,5,5,0
smcfb.01.170,2024-01-15,44,10,28
smcfb.01.170,2024-01-16,2,2,0
smcfb.01.170,2024-01-17,19,17,2
smcfb.01.170,2024-01-18,18,14,4
smcfb.01.170,2024-01-19,16,16,0
smcfb.01.170,2024-01-20,0,0,0
smcfb.01.170,2024-01-21,12,12,0
smcfb.01.170,2024-01-22,19,19,0
smcfb.01.170,2024-01-23,30,12,8
smcfb.01.170,2024-01-24,10,8,2
smcfb.01.170,2024-01-25,1,1,0
smcfb.01.170,2024-01-26,5,3,2
smcfb.01.170,2024-01-27,18,18,0
smcfb.01.170,2024-01-28,1,1,0
smcfb.01.170,2024-01-29,30,20,10
smcfb.01.170,2024-01-30,1,1,0
smcfb.01.170,2024-01-31,1,1,0
smcfb.01.170,2024-02-01,12,12,0
smcfb.01.170,2024-02-02,22,22,0
smcfb.01.170,2024-02-03,1,1,0
smcfb.01.170,2024-02-04,9,7,2
smcfb.01.170,2024-02-05,2,2,0
smcfb.01.170,2024-02-06,10,10,0
smcfb.01.170,2024-02-07,5,5,0
smcfb.01.170,2024-02-08,8,6,2
smcfb.01.170,2024-02-09,0,0,0
smcfb.01.170,2024-02-10,4,4,0
smcfb.01.170,2024-02-11,2,2,0
smcfb.01.170,2024-02-12,12,12,0
smcfb.01.170,2024-02-13,20,20,0
smcfb.01.170,2024-02-14,24,22,2
smcfb.01.170,2024-02-15,5,5,0
smcfb.01.170,2024-02-16,123,123,0
smcfb.01.170,2024-02-17,171,139,32
smcfb.01.170,2024-02-18,57,55,2
smcfb.01.170,2024-02-19,0,0,0
smcfb.01.170,2024-02-20,0,0,0
smcfb.01.170,2024-02-21,0,0,0
smcfb.01.170,2024-02-22,0,0,0
smcfb.01.170,2024-02-23,0,0,0
smcfb.01.170,2024-02-24,0,0,0
smcfb.01.170,2024-02-25,0,0,0
smcfb.01.170,2024-02-26,0,0,0
smcfb.01.170,2024-02-27,0,0,0
smcfb.01.170,2024-02-28,0,0,0
smcfb.01.170,2024-02-29,0,0,0
smcfb.01.170,2024-03-01,0,0,0
smcfb.01.170,2024-03-03,0,0,0
smcfb.01.170,2024-03-04,0,0,0
smcfb.01.170,2024-03-07,0,0,0
smcfb.01.170,2024-03-08,0,0,0
smcfb.01.170,2024-03-09,0,0,0
smcfb.01.170,2024-03-13,0,0,0
smcfb.01.170,2024-03-14,0,0,0
smcfb.01.170,2024-03-17,0,0,0
smcfb.01.170,2024-03-18,0,0,0
smcfb.01.170,2024-03-19,0,0,0
smcfb.01.170,2024-03-10,0,0,0
smcfb.01.170,2024-03-12,0,0,0
smcfb.01.170,2024-03-16,0,0,0
smcfb.01.170,2024-03-21,0,0,0
smcfb.01.170,2024-03-23,0,0,0
smcfb.01.170,2024-03-24,0,0,0
smcfb.01.170,2024-03-25,0,0,0
smcfb.01.170,2024-03-02,0,0,0
smcfb.01.170,2024-03-05,0,0,0
smcfb.01.170,2024-03-11,0,0,0
smcfb.01.170,2024-03-20,0,0,0
smcfb.01.170,2024-03-21,0,0,0
smcfb.01.170,2024-03-22,0,0,0
smcfb.01.170,2024-03-25,0,0,0
smcfb.01.170,2024-03-27,0,0,0
smcfb.01.170,2024-03-02,0,0,0
smcfb.01.170,2024-03-11,0,0,0
smcfb.01.170,2024-03-24,0,0,0
smcfb.01.170,2024-03-26,0,0,0
smcfb.01.170,2024-03-30,0,0,0
smcfb.01.170,2024-03-31,0,0,0
smcfb.01.170,2024-03-02,0,0,0
smcfb.01.170,2024-03-06,0,0,0
smcfb.01.170,2024-03-15,0,0,0
smcfb.01.170,2024-03-28,0,0,0
smcfb.01.170,2024-03-29,0,0,0
smcfb.01.170,2024-04-01,0,0,0
smcfb.01.170,2024-04-02,0,0,0
smcfb.01.170,2024-04-03,0,0,0
smcfb.01.170,2024-04-04,0,0,0
smcfb.01.170,2024-04-05,0,0,0
smcfb.01.170,2024-04-06,0,0,0
smcfb.01.170,2024-04-07,0,0,0
smcfb.01.170,2024-04-08,0,0,0
smcfb.01.170,2024-04-09,0,0,0
smcfb.01.170,2024-04-10,0,0,0
smcfb.01.170,2024-04-11,0,0,0
smcfb.01.170,2024-04-12,0,0,0
smcfb.01.170,2024-04-13,0,0,0
smcfb.01.170,2024-04-14,0,0,0
smcfb.01.170,2024-04-15,0,0,0
smcfb.01.170,2024-04-16,0,0,0
smcfb.01.170,2024-04-17,0,0,0
smcfb.01.170,2024-04-18,0,0,0
smcfb.01.170,2024-04-19,0,0,0
smcfb.01.170,2024-04-20,0,0,0
smcfb.01.170,2024-04-21,0,0,0
smcfb.01.170,2024-04-22,0,0,0
smcfb.01.170,2024-04-23,0,0,0
smcfb.01.170,2024-04-24,0,0,0
smcfb.01.170,2024-04-27,0,0,0
smcfb.01.170,2024-04-28,0,0,0
smcfb.01.170,2024-04-29,0,0,0
smcfb.01.170,2024-04-30,0,0,0
