user_id,date,activeZoneMinutes,fatBurnActiveZoneMinutes,cardioActiveZoneMinutes
smcfb.01.163,2023-12-01,22,16,2
smcfb.01.163,2023-12-02,22,14,8
smcfb.01.163,2023-12-03,48,12,36
smcfb.01.163,2023-12-04,17,11,6
smcfb.01.163,2023-12-05,3,3,0
smcfb.01.163,2023-12-06,18,14,4
smcfb.01.163,2023-12-07,31,19,12
smcfb.01.163,2023-12-08,65,19,46
smcfb.01.163,2023-12-09,24,14,10
smcfb.01.163,2023-12-10,8,6,2
smcfb.01.163,2023-12-11,22,10,12
smcfb.01.163,2023-12-12,0,0,0
smcfb.01.163,2023-12-13,37,31,6
smcfb.01.163,2023-12-14,1,1,0
smcfb.01.163,2023-12-15,8,4,4
smcfb.01.163,2023-12-16,12,4,8
smcfb.01.163,2023-12-17,4,4,0
smcfb.01.163,2023-12-18,8,8,0
smcfb.01.163,2023-12-19,13,7,6
smcfb.01.163,2023-12-20,0,0,0
smcfb.01.163,2023-12-21,19,11,8
smcfb.01.163,2023-12-22,0,0,0
smcfb.01.163,2023-12-23,0,0,0
smcfb.01.163,2023-12-24,12,10,2
smcfb.01.163,2023-12-25,6,4,2
smcfb.01.163,2023-12-26,12,10,2
smcfb.01.163,2023-12-27,7,3,4
smcfb.01.163,2023-12-28,49,21,28
smcfb.01.163,2023-12-29,21,19,2
smcfb.01.163,2023-12-30,18,10,8
smcfb.01.163,2023-12-31,71,39,32
smcfb.01.163,2024-01-01,37,17,20
smcfb.01.163,2024-01-02,2,2,0
smcfb.01.163,2024-01-03,6,4,2
smcfb.01.163,2024-01-04,51,37,14
smcfb.01.163,2024-01-05,27,15,12
smcfb.01.163,2024-01-06,49,41,8
smcfb.01.163,2024-01-07,76,52,24
smcfb.01.163,2024-01-08,4,4,0
smcfb.01.163,2024-01-09,5,5,0
smcfb.01.163,2024-01-10,38,24,14
smcfb.01.163,2024-01-11,57,37,20
smcfb.01.163,2024-01-12,0,0,0
smcfb.01.163,2024-01-13,3,3,0
smcfb.01.163,2024-01-14,7,7,0
smcfb.01.163,2024-01-15,5,3,2
smcfb.01.163,2024-01-16,21,19,2
smcfb.01.163,2024-01-17,10,8,2
smcfb.01.163,2024-01-18,8,8,0
smcfb.01.163,2024-01-19,18,16,2
smcfb.01.163,2024-01-20,14,10,4
smcfb.01.163,2024-01-21,13,13,0
smcfb.01.163,2024-01-22,23,23,0
smcfb.01.163,2024-01-23,12,8,4
smcfb.01.163,2024-01-24,69,61,8
smcfb.01.163,2024-01-25,10,10,0
smcfb.01.163,2024-01-26,20,14,6
smcfb.01.163,2024-01-27,10,8,2
smcfb.01.163,2024-01-28,13,11,2
smcfb.01.163,2024-01-29,7,7,0
smcfb.01.163,2024-01-30,11,11,0
smcfb.01.163,2024-01-31,17,13,4
smcfb.01.163,2024-02-01,12,12,0
smcfb.01.163,2024-02-02,18,18,0
smcfb.01.163,2024-02-03,20,18,2
