user_id,date,activeZoneMinutes,fatBurnActiveZoneMinutes,cardioActiveZoneMinutes
smcfb.01.186,2024-02-16,196,136,60
smcfb.01.186,2024-02-17,38,36,2
smcfb.01.186,2024-02-18,10,8,2
smcfb.01.186,2024-02-19,12,12,0
smcfb.01.186,2024-02-20,58,50,8
smcfb.01.186,2024-02-21,23,21,0
smcfb.01.186,2024-02-22,7,7,0
smcfb.01.186,2024-02-23,39,35,4
smcfb.01.186,2024-02-24,14,14,0
smcfb.01.186,2024-02-25,20,10,10
smcfb.01.186,2024-02-26,39,33,6
smcfb.01.186,2024-02-27,45,39,6
smcfb.01.186,2024-02-28,60,48,12
smcfb.01.186,2024-02-29,21,21,0
smcfb.01.186,2024-03-01,3,3,0
smcfb.01.186,2024-03-02,34,30,4
smcfb.01.186,2024-03-03,12,12,0
smcfb.01.186,2024-03-03,12,12,0
smcfb.01.186,2024-03-05,238,172,66
smcfb.01.186,2024-03-04,123,105,14
smcfb.01.186,2024-03-07,55,33,22
smcfb.01.186,2024-03-08,729,347,336
smcfb.01.186,2024-03-09,32,30,2
smcfb.01.186,2024-03-12,219,105,88
smcfb.01.186,2024-03-13,76,74,2
smcfb.01.186,2024-03-14,32,28,4
smcfb.01.186,2024-03-17,51,33,18
smcfb.01.186,2024-03-19,22,20,2
smcfb.01.186,2024-03-20,32,14,10
smcfb.01.186,2024-03-04,123,105,14
smcfb.01.186,2024-03-08,729,347,336
smcfb.01.186,2024-03-10,56,30,22
smcfb.01.186,2024-03-11,46,40,6
smcfb.01.186,2024-03-15,157,131,26
smcfb.01.186,2024-03-16,63,53,10
smcfb.01.186,2024-03-17,51,33,18
smcfb.01.186,2024-03-23,40,38,2
smcfb.01.186,2024-03-24,47,19,26
smcfb.01.186,2024-03-27,45,39,6
smcfb.01.186,2024-03-04,123,105,14
smcfb.01.186,2024-03-06,91,85,6
smcfb.01.186,2024-03-11,46,40,6
smcfb.01.186,2024-03-16,63,53,10
smcfb.01.186,2024-03-22,53,29,24
smcfb.01.186,2024-03-26,105,63,42
smcfb.01.186,2024-03-30,38,38,0
smcfb.01.186,2024-03-31,172,114,58
smcfb.01.186,2024-03-05,238,172,66
smcfb.01.186,2024-03-08,729,347,336
smcfb.01.186,2024-03-11,46,40,6
smcfb.01.186,2024-03-18,6,6,0
smcfb.01.186,2024-03-21,4,4,0
smcfb.01.186,2024-03-23,40,38,2
smcfb.01.186,2024-03-25,42,40,2
smcfb.01.186,2024-03-28,74,72,2
smcfb.01.186,2024-03-29,107,87,20
smcfb.01.186,2024-04-01,316,172,120
smcfb.01.186,2024-04-02,55,31,24
smcfb.01.186,2024-04-03,94,66,28
smcfb.01.186,2024-04-04,80,60,20
smcfb.01.186,2024-04-05,241,133,100
smcfb.01.186,2024-04-06,126,82,42
smcfb.01.186,2024-04-07,86,52,32
smcfb.01.186,2024-04-08,32,26,6
smcfb.01.186,2024-04-09,91,61,30
smcfb.01.186,2024-04-09,91,61,30
smcfb.01.186,2024-04-10,105,65,40
smcfb.01.186,2024-04-11,3,1,0
smcfb.01.186,2024-04-12,73,63,10
smcfb.01.186,2024-04-13,49,33,16
smcfb.01.186,2024-04-14,2,2,0
smcfb.01.186,2024-04-15,99,95,4
smcfb.01.186,2024-04-16,70,62,8
smcfb.01.186,2024-04-17,0,0,0
smcfb.01.186,2024-04-18,0,0,0
smcfb.01.186,2024-04-19,0,0,0
smcfb.01.186,2024-04-20,0,0,0
smcfb.01.186,2024-04-21,0,0,0
smcfb.01.186,2024-04-22,0,0,0
smcfb.01.186,2024-04-23,0,0,0
smcfb.01.186,2024-04-24,0,0,0
smcfb.01.186,2024-04-25,0,0,0
smcfb.01.186,2024-04-26,0,0,0
smcfb.01.186,2024-04-27,0,0,0
smcfb.01.186,2024-04-28,0,0,0
smcfb.01.186,2024-04-29,0,0,0
smcfb.01.186,2024-04-30,0,0,0
