user_id,date,activeZoneMinutes,fatBurnActiveZoneMinutes,cardioActiveZoneMinutes
smcfb.01.089,2023-09-07,113,113,0
smcfb.01.089,2023-09-08,86,76,10
smcfb.01.089,2023-09-09,16,8,8
smcfb.01.089,2023-09-10,36,30,2
smcfb.01.089,2023-09-11,112,104,8
smcfb.01.089,2023-09-12,0,0,0
smcfb.01.089,2023-09-13,0,0,0
smcfb.01.089,2023-09-14,0,0,0
smcfb.01.089,2023-09-15,0,0,0
smcfb.01.089,2023-09-16,0,0,0
smcfb.01.089,2023-09-15,0,0,0
smcfb.01.089,2023-09-17,0,0,0
smcfb.01.089,2023-09-18,0,0,0
smcfb.01.089,2023-09-19,0,0,0
smcfb.01.089,2023-09-20,0,0,0
smcfb.01.089,2023-09-21,0,0,0
smcfb.01.089,2023-09-22,0,0,0
smcfb.01.089,2023-09-23,0,0,0
smcfb.01.089,2023-09-24,0,0,0
smcfb.01.089,2023-09-23,0,0,0
smcfb.01.089,2023-09-25,0,0,0
smcfb.01.089,2023-09-26,3,1,2
smcfb.01.089,2023-09-27,0,0,0
smcfb.01.089,2023-09-28,0,0,0
smcfb.01.089,2023-09-29,1,1,0
smcfb.01.089,2023-09-30,5,1,2
smcfb.01.089,2023-10-01,23,11,10
smcfb.01.089,2023-10-02,1,1,0
smcfb.01.089,2023-10-03,0,0,0
smcfb.01.089,2023-10-04,5,5,0
smcfb.01.089,2023-10-05,8,8,0
smcfb.01.089,2023-10-06,8,8,0
smcfb.01.089,2023-10-07,17,17,0
smcfb.01.089,2023-10-08,4,2,2
smcfb.01.089,2023-10-09,20,16,0
smcfb.01.089,2023-10-10,32,30,2
smcfb.01.089,2023-10-11,36,34,0
smcfb.01.089,2023-10-12,287,165,112
smcfb.01.089,2023-10-13,23,23,0
smcfb.01.089,2023-10-14,107,91,14
smcfb.01.089,2023-10-15,138,128,8
smcfb.01.089,2023-10-16,130,100,24
smcfb.01.089,2023-10-17,330,220,102
smcfb.01.089,2023-10-18,390,242,146
smcfb.01.089,2023-10-19,54,40,10
smcfb.01.089,2023-10-20,110,78,16
smcfb.01.089,2023-10-21,0,0,0
smcfb.01.089,2023-10-22,0,0,0
smcfb.01.089,2023-10-23,0,0,0
smcfb.01.089,2023-10-24,0,0,0
smcfb.01.089,2023-10-25,0,0,0
smcfb.01.089,2023-10-26,0,0,0
smcfb.01.089,2023-10-27,0,0,0
smcfb.01.089,2023-10-28,0,0,0
smcfb.01.089,2023-10-29,0,0,0
smcfb.01.089,2023-10-30,0,0,0
smcfb.01.089,2023-10-31,0,0,0
smcfb.01.089,2023-11-01,0,0,0
smcfb.01.089,2023-11-02,0,0,0
smcfb.01.089,2023-11-03,0,0,0
smcfb.01.089,2023-11-04,0,0,0
smcfb.01.089,2023-11-05,0,0,0
smcfb.01.089,2023-11-06,0,0,0
smcfb.01.089,2023-11-07,0,0,0
smcfb.01.089,2023-11-08,0,0,0
smcfb.01.089,2023-11-09,0,0,0
smcfb.01.089,2023-11-10,0,0,0
smcfb.01.089,2023-11-11,0,0,0
smcfb.01.089,2023-11-12,0,0,0
smcfb.01.089,2023-11-13,0,0,0
smcfb.01.089,2023-11-14,0,0,0
smcfb.01.089,2023-11-15,0,0,0
smcfb.01.089,2023-11-16,0,0,0
smcfb.01.089,2023-11-17,0,0,0
smcfb.01.089,2023-11-18,0,0,0
smcfb.01.089,2023-11-19,0,0,0
smcfb.01.089,2023-11-20,0,0,0
smcfb.01.089,2023-11-21,0,0,0
smcfb.01.089,2023-11-22,0,0,0
smcfb.01.089,2023-11-23,0,0,0
smcfb.01.089,2023-11-24,0,0,0
smcfb.01.089,2023-11-25,0,0,0
smcfb.01.089,2023-11-26,0,0,0
smcfb.01.089,2023-11-27,0,0,0
smcfb.01.089,2023-11-28,0,0,0
smcfb.01.089,2023-11-29,0,0,0
smcfb.01.089,2023-11-30,0,0,0
smcfb.01.089,2023-12-01,0,0,0
smcfb.01.089,2023-12-02,0,0,0
smcfb.01.089,2023-12-03,0,0,0
smcfb.01.089,2023-12-04,0,0,0
smcfb.01.089,2023-12-05,0,0,0
smcfb.01.089,2023-12-06,0,0,0
smcfb.01.089,2023-12-07,0,0,0
smcfb.01.089,2023-12-08,0,0,0
smcfb.01.089,2023-12-09,0,0,0
smcfb.01.089,2023-12-10,0,0,0
smcfb.01.089,2023-12-11,0,0,0
smcfb.01.089,2023-12-12,0,0,0
smcfb.01.089,2023-12-13,0,0,0
smcfb.01.089,2023-12-14,0,0,0
smcfb.01.089,2023-12-15,0,0,0
smcfb.01.089,2023-12-16,0,0,0
smcfb.01.089,2023-12-17,0,0,0
smcfb.01.089,2023-12-19,0,0,0
smcfb.01.089,2023-12-20,0,0,0
smcfb.01.089,2023-12-18,0,0,0
smcfb.01.089,2023-12-21,0,0,0
smcfb.01.089,2023-12-22,0,0,0
smcfb.01.089,2023-12-23,0,0,0
smcfb.01.089,2023-12-24,0,0,0
smcfb.01.089,2023-12-25,0,0,0
smcfb.01.089,2023-12-26,0,0,0
smcfb.01.089,2023-12-27,0,0,0
smcfb.01.089,2023-12-28,0,0,0
smcfb.01.089,2023-12-29,0,0,0
smcfb.01.089,2023-12-30,0,0,0
