user_id,date,activeZoneMinutes,fatBurnActiveZoneMinutes,cardioActiveZoneMinutes
smcfb.02.003,2024-02-21,41,21,16
smcfb.02.003,2024-02-22,7,7,0
smcfb.02.003,2024-02-23,20,12,8
smcfb.02.003,2024-02-24,0,0,0
smcfb.02.003,2024-02-25,0,0,0
smcfb.02.003,2024-02-26,0,0,0
smcfb.02.003,2024-02-27,0,0,0
smcfb.02.003,2024-02-28,0,0,0
smcfb.02.003,2024-02-29,30,14,16
smcfb.02.003,2024-03-01,8,2,4
smcfb.02.003,2024-03-04,0,0,0
smcfb.02.003,2024-03-05,0,0,0
smcfb.02.003,2024-03-06,0,0,0
smcfb.02.003,2024-03-07,0,0,0
smcfb.02.003,2024-03-08,0,0,0
smcfb.02.003,2024-03-09,0,0,0
smcfb.02.003,2024-03-10,1,1,0
smcfb.02.003,2024-03-12,55,45,8
smcfb.02.003,2024-03-14,0,0,0
smcfb.02.003,2024-03-15,0,0,0
smcfb.02.003,2024-03-16,0,0,0
smcfb.02.003,2024-03-17,94,72,22
smcfb.02.003,2024-03-18,10,10,0
smcfb.02.003,2024-03-02,11,5,6
smcfb.02.003,2024-03-10,1,1,0
smcfb.02.003,2024-03-11,22,12,6
smcfb.02.003,2024-03-18,10,10,0
smcfb.02.003,2024-03-19,0,0,0
smcfb.02.003,2024-03-20,0,0,0
smcfb.02.003,2024-03-21,0,0,0
smcfb.02.003,2024-03-22,0,0,0
smcfb.02.003,2024-03-23,0,0,0
smcfb.02.003,2024-03-26,0,0,0
smcfb.02.003,2024-03-03,13,9,4
smcfb.02.003,2024-03-13,2,2,0
smcfb.02.003,2024-03-25,0,0,0
smcfb.02.003,2024-03-26,0,0,0
smcfb.02.003,2024-03-27,0,0,0
smcfb.02.003,2024-03-29,0,0,0
smcfb.02.003,2024-03-30,0,0,0
smcfb.02.003,2024-03-03,13,9,4
smcfb.02.003,2024-03-14,0,0,0
smcfb.02.003,2024-03-15,0,0,0
smcfb.02.003,2024-03-21,0,0,0
smcfb.02.003,2024-03-24,0,0,0
smcfb.02.003,2024-03-25,0,0,0
smcfb.02.003,2024-03-26,0,0,0
smcfb.02.003,2024-03-28,0,0,0
smcfb.02.003,2024-03-31,0,0,0
smcfb.02.003,2024-04-01,0,0,0
smcfb.02.003,2024-04-02,0,0,0
smcfb.02.003,2024-04-03,0,0,0
smcfb.02.003,2024-04-04,0,0,0
smcfb.02.003,2024-04-05,0,0,0
smcfb.02.003,2024-04-06,0,0,0
smcfb.02.003,2024-04-07,0,0,0
smcfb.02.003,2024-04-08,0,0,0
smcfb.02.003,2024-04-08,0,0,0
smcfb.02.003,2024-04-09,0,0,0
smcfb.02.003,2024-04-10,0,0,0
smcfb.02.003,2024-04-11,0,0,0
smcfb.02.003,2024-04-12,0,0,0
smcfb.02.003,2024-04-13,0,0,0
smcfb.02.003,2024-04-14,0,0,0
