user_id,date,time,rmssd,coverage,hf,lf
smcfb.01.125,10/20/2023,-1,-1,-1,-1,-1
smcfb.01.125,10/21/2023,-1,-1,-1,-1,-1
smcfb.01.125,10/22/2023,-1,-1,-1,-1,-1
smcfb.01.125,10/23/2023,-1,-1,-1,-1,-1
smcfb.01.125,10/24/2023,-1,-1,-1,-1,-1
smcfb.01.125,10/25/2023,-1,-1,-1,-1,-1
smcfb.01.125,10/26/2023,-1,-1,-1,-1,-1
smcfb.01.125,10/27/2023,-1,-1,-1,-1,-1
smcfb.01.125,10/28/2023,-1,-1,-1,-1,-1
smcfb.01.125,10/29/2023,-1,-1,-1,-1,-1
smcfb.01.125,10/30/2023,35:00.0,0,0.771,672.536,6733.893
smcfb.01.125,10/30/2023,40:00.0,44.965,0.818,262.839,265.615
smcfb.01.125,10/30/2023,45:00.0,59.694,0.804,639.587,2185.085
smcfb.01.125,10/30/2023,50:00.0,18.207,0.913,43.869,82.535
smcfb.01.125,10/30/2023,55:00.0,17.537,0.98,52.015,43.353
smcfb.01.125,10/30/2023,00:00.0,16.299,0.995,60.686,47.488
smcfb.01.125,10/30/2023,05:00.0,17.03,0.993,46.377,40.931
smcfb.01.125,10/30/2023,10:00.0,18.676,0.985,75.772,29.969
smcfb.01.125,10/30/2023,15:00.0,15.055,0.942,70.093,176.36
smcfb.01.125,10/30/2023,20:00.0,15.512,0.928,38.925,57.82
smcfb.01.125,10/30/2023,25:00.0,18.064,0.982,62.159,25.071
smcfb.01.125,10/30/2023,30:00.0,19.276,0.999,73.857,17.283
smcfb.01.125,10/30/2023,35:00.0,18.668,0.999,71.799,33.436
smcfb.01.125,10/30/2023,40:00.0,20.334,0.99,51.454,24.151
smcfb.01.125,10/30/2023,45:00.0,12.677,0.963,30.662,19.613
smcfb.01.125,10/30/2023,50:00.0,12.483,0.936,26.993,26.383
smcfb.01.125,10/30/2023,55:00.0,45.458,0.743,1102.217,3145.245
smcfb.01.125,10/31/2023,00:00.0,14.091,0.958,26.688,73.984
smcfb.01.125,10/31/2023,05:00.0,14.808,1.003,42.995,66.727
smcfb.01.125,10/31/2023,10:00.0,17.999,0.982,46.765,76.395
smcfb.01.125,10/31/2023,15:00.0,18.851,0.962,59.596,83.064
smcfb.01.125,10/31/2023,20:00.0,22.103,0.905,64.943,115.537
smcfb.01.125,10/31/2023,25:00.0,18.67,0.984,62.857,95.287
smcfb.01.125,10/31/2023,30:00.0,20.095,0.983,79.336,54.605
smcfb.01.125,10/31/2023,35:00.0,24.646,1.001,105.776,56.666
smcfb.01.125,10/31/2023,40:00.0,24.198,0.99,74.545,31.701
smcfb.01.125,10/31/2023,45:00.0,18.776,1.014,48.281,46.739
smcfb.01.125,10/31/2023,50:00.0,26.711,1.002,121.029,38.996
smcfb.01.125,10/31/2023,55:00.0,27.767,0.983,154.151,250.181
smcfb.01.125,10/31/2023,00:00.0,24.601,0.982,101.771,36.232
smcfb.01.125,10/31/2023,05:00.0,23.185,1.004,78.71,46.748
smcfb.01.125,10/31/2023,10:00.0,15.053,0.982,33.121,49.4
smcfb.01.125,10/31/2023,15:00.0,17.033,0.969,45.087,58.238
smcfb.01.125,10/31/2023,20:00.0,18.154,0.977,53.432,74.435
smcfb.01.125,10/31/2023,25:00.0,17.045,0.988,50.075,72.412
smcfb.01.125,10/31/2023,30:00.0,17.516,0.972,49.769,37.85
smcfb.01.125,10/31/2023,35:00.0,21.013,0.921,82.293,234.21
smcfb.01.125,10/31/2023,50:00.0,44.747,0.796,192.979,447.798
smcfb.01.125,10/31/2023,55:00.0,36.937,0.704,920.052,869.075
smcfb.01.125,10/31/2023,00:00.0,21.166,0.948,122.217,276.307
smcfb.01.125,11/1/2023,00:00.0,20.369,0.973,69.365,46.429
smcfb.01.125,11/1/2023,05:00.0,20.863,0.988,82.721,29.487
smcfb.01.125,11/1/2023,10:00.0,19.918,0.98,59.238,26.038
smcfb.01.125,11/1/2023,15:00.0,18.065,1.004,64.603,46.985
smcfb.01.125,11/1/2023,20:00.0,14.73,0.952,39.316,44.124
smcfb.01.125,11/1/2023,25:00.0,13.063,0.985,28.491,22.308
smcfb.01.125,11/1/2023,30:00.0,14.64,0.999,43.596,29.628
smcfb.01.125,11/1/2023,35:00.0,16.957,1.003,68.485,54.677
smcfb.01.125,11/1/2023,40:00.0,15.422,0.987,43.399,41.718
smcfb.01.125,11/1/2023,45:00.0,14.103,0.941,34.589,40.54
smcfb.01.125,11/1/2023,50:00.0,15.114,1.006,30.979,42.889
smcfb.01.125,11/1/2023,55:00.0,19.314,0.984,82.037,60.557
smcfb.01.125,11/1/2023,00:00.0,18.652,1.001,54.717,84.95
smcfb.01.125,11/1/2023,05:00.0,20.423,0.882,48.747,75.765
smcfb.01.125,11/1/2023,10:00.0,18.337,0.963,40.267,45.076
smcfb.01.125,11/1/2023,15:00.0,19.302,0.982,61.689,60.073
smcfb.01.125,11/1/2023,20:00.0,18.385,1.003,42.741,99.28
smcfb.01.125,11/1/2023,25:00.0,21.093,0.983,79.965,74.091
smcfb.01.125,11/1/2023,30:00.0,18.396,1.009,56.307,57.875
smcfb.01.125,11/1/2023,35:00.0,14.476,1.001,44.047,34.325
smcfb.01.125,11/1/2023,40:00.0,14.738,0.983,35.494,46.763
smcfb.01.125,11/1/2023,45:00.0,17.842,1.003,56.57,28.993
smcfb.01.125,11/1/2023,50:00.0,14.909,0.999,44.597,58.714
smcfb.01.125,11/2/2023,00:00.0,286.196,0.709,7655.387,11723.535
smcfb.01.125,11/2/2023,05:00.0,430.833,0.726,14579.796,33747.179
smcfb.01.125,11/2/2023,20:00.0,406.341,0.801,17479.512,13333.533
smcfb.01.125,11/2/2023,25:00.0,296.552,0.888,11284.869,5089.055
smcfb.01.125,11/2/2023,40:00.0,18.117,0.987,49.423,30.289
smcfb.01.125,11/2/2023,45:00.0,19.231,0.984,59.682,25.914
smcfb.01.125,11/2/2023,50:00.0,18.331,0.988,69.167,36.078
smcfb.01.125,11/2/2023,55:00.0,18.523,0.945,47.287,40.478
smcfb.01.125,11/2/2023,00:00.0,14.227,1.004,34.538,56.987
smcfb.01.125,11/2/2023,05:00.0,14.469,1.003,41.388,65.224
smcfb.01.125,11/2/2023,10:00.0,17.058,0.987,46.196,46.882
smcfb.01.125,11/2/2023,15:00.0,18.439,1.004,71.038,87.659
smcfb.01.125,11/2/2023,20:00.0,17.84,1.003,69.105,48.151
smcfb.01.125,11/2/2023,25:00.0,21.632,0.86,72.114,54.57
smcfb.01.125,11/2/2023,30:00.0,26.942,0.8,176.491,722.375
smcfb.01.125,11/2/2023,35:00.0,21.355,0.876,53.829,147.324
smcfb.01.125,11/2/2023,40:00.0,25.138,0.96,79.411,62.839
smcfb.01.125,11/2/2023,45:00.0,38.153,0.746,110.052,477.417
smcfb.01.125,11/2/2023,50:00.0,17.18,0.809,45.533,39.318
smcfb.01.125,11/2/2023,55:00.0,17.436,0.992,57.788,60.284
smcfb.01.125,11/2/2023,00:00.0,19.103,1.003,57.47,56.768
smcfb.01.125,11/2/2023,05:00.0,20.588,0.82,68.166,68.48
smcfb.01.125,11/2/2023,10:00.0,23.724,0.808,80.001,145.648
smcfb.01.125,2023-11-03,00:00:00.000,13.657,0.956,26.825,70.977
smcfb.01.125,2023-11-03,00:05:00.000,15.715,1.007,44.001,49.22
smcfb.01.125,2023-11-03,00:10:00.000,18.687,0.961,43.767,43.57
smcfb.01.125,2023-11-03,00:15:00.000,16.451,0.989,51.557,60.701
smcfb.01.125,2023-11-03,00:20:00.000,18.717,0.916,61.667,129.136
smcfb.01.125,2023-11-03,00:25:00.000,34.371,0.974,150.714,133.118
smcfb.01.125,2023-11-03,00:30:00.000,29.05,0.986,152.922,301.719
smcfb.01.125,2023-11-03,00:35:00.000,24.298,0.992,92.856,54.89
smcfb.01.125,2023-11-03,00:40:00.000,22.814,0.989,87.396,44.0
smcfb.01.125,2023-11-03,00:45:00.000,28.181,0.992,127.672,48.622
smcfb.01.125,2023-11-03,00:50:00.000,24.604,1.002,114.586,35.644
smcfb.01.125,2023-11-03,00:55:00.000,35.969,0.906,1500.165,2936.178
smcfb.01.125,2023-11-03,01:05:00.000,25.05,0.889,67.757,55.288
smcfb.01.125,2023-11-03,01:10:00.000,41.23,0.915,362.901,103.921
smcfb.01.125,2023-11-03,01:15:00.000,18.955,0.973,49.021,46.307
smcfb.01.125,2023-11-03,01:20:00.000,26.454,0.967,76.203,36.84
smcfb.01.125,2023-11-03,01:25:00.000,46.228,0.978,338.492,78.531
smcfb.01.125,2023-11-03,01:30:00.000,38.57,0.966,257.222,168.641
smcfb.01.125,2023-11-03,01:35:00.000,43.067,0.999,229.411,73.068
smcfb.01.125,2023-11-03,01:40:00.000,42.508,0.972,243.66,98.542
smcfb.01.125,2023-11-03,01:45:00.000,40.638,0.974,209.976,81.878
smcfb.01.125,2023-11-03,01:50:00.000,39.478,0.981,202.424,42.191
smcfb.01.125,2023-11-03,01:55:00.000,36.978,0.992,190.659,84.791
smcfb.01.125,2023-11-04,00:00:00.000,21.267,0.998,78.239,21.738
smcfb.01.125,2023-11-04,00:05:00.000,21.419,1.006,75.246,41.917
smcfb.01.125,2023-11-04,00:10:00.000,22.693,1.0,87.05,49.754
smcfb.01.125,2023-11-04,00:15:00.000,22.677,1.003,69.852,45.449
smcfb.01.125,2023-11-04,00:20:00.000,20.377,1.003,78.987,32.564
smcfb.01.125,2023-11-04,00:25:00.000,23.038,0.999,104.58,29.02
smcfb.01.125,2023-11-04,00:30:00.000,22.008,0.991,87.047,30.576
smcfb.01.125,2023-11-04,00:35:00.000,21.176,1.003,80.208,110.505
smcfb.01.125,2023-11-04,00:40:00.000,23.948,0.752,92.996,256.169
smcfb.01.125,2023-11-04,00:45:00.000,23.244,0.923,170.593,991.189
smcfb.01.125,2023-11-04,00:50:00.000,24.869,0.894,89.14,68.975
smcfb.01.125,2023-11-04,00:55:00.000,30.496,0.786,200.526,1161.73
smcfb.01.125,2023-11-04,01:00:00.000,41.627,0.744,143.924,153.038
smcfb.01.125,2023-11-04,01:05:00.000,28.325,0.949,136.349,265.424
smcfb.01.125,2023-11-04,01:10:00.000,26.342,0.992,88.945,119.642
smcfb.01.125,2023-11-04,01:15:00.000,20.779,0.998,54.254,68.654
smcfb.01.125,2023-11-04,01:20:00.000,17.801,0.991,38.977,79.701
smcfb.01.125,2023-11-04,01:25:00.000,18.395,1.002,48.278,54.212
smcfb.01.125,2023-11-04,01:30:00.000,25.156,1.003,95.121,47.169
smcfb.01.125,2023-11-04,01:35:00.000,23.368,1.001,90.158,26.443
smcfb.01.125,2023-11-04,01:40:00.000,17.975,0.985,46.36,40.49
smcfb.01.125,2023-11-04,01:45:00.000,19.271,1.002,60.225,62.604
smcfb.01.125,2023-11-04,01:50:00.000,21.153,1.002,181.58,201.918
smcfb.01.125,2023-11-05,00:00:00.000,21.772,0.984,83.657,81.591
smcfb.01.125,2023-11-05,00:05:00.000,24.559,0.983,113.24,67.429
smcfb.01.125,2023-11-05,00:10:00.000,24.425,1.002,107.237,132.863
smcfb.01.125,2023-11-05,00:15:00.000,24.476,1.004,108.679,46.634
smcfb.01.125,2023-11-05,00:20:00.000,24.502,0.988,94.665,45.89
smcfb.01.125,2023-11-05,00:25:00.000,24.39,1.004,96.112,37.906
smcfb.01.125,2023-11-05,00:30:00.000,22.538,0.977,102.828,124.273
smcfb.01.125,2023-11-05,00:35:00.000,20.473,0.985,64.825,91.355
