user_id,date,time,rmssd,coverage,hf,lf
smcfb.01.083,2023-09-06,15:40:00.000,31.261,0.801,82.745,29.724
smcfb.01.083,2023-09-06,15:45:00.000,23.365,0.91,33.158,33.376
smcfb.01.083,2023-09-06,15:50:00.000,18.165,0.952,26.277,44.833
smcfb.01.083,2023-09-06,15:55:00.000,17.726,0.987,35.081,119.164
smcfb.01.083,2023-09-06,16:00:00.000,19.532,0.99,40.728,49.172
smcfb.01.083,2023-09-06,16:05:00.000,16.824,0.981,31.406,76.901
smcfb.01.083,2023-09-06,16:10:00.000,19.443,0.987,28.954,71.487
smcfb.01.083,2023-09-06,16:15:00.000,15.527,1.001,29.239,42.589
smcfb.01.083,2023-09-06,16:20:00.000,16.67,0.979,35.517,109.639
smcfb.01.083,2023-09-06,16:25:00.000,14.087,0.974,18.443,78.715
smcfb.01.083,2023-09-06,16:30:00.000,11.766,1.001,18.535,37.733
smcfb.01.083,2023-09-06,16:35:00.000,11.38,0.98,16.039,40.482
smcfb.01.083,2023-09-06,16:40:00.000,12.64,0.987,17.209,86.93
smcfb.01.083,2023-09-06,16:45:00.000,11.375,1.004,20.217,51.943
smcfb.01.083,2023-09-06,16:50:00.000,15.466,0.967,28.714,76.432
smcfb.01.083,2023-09-06,16:55:00.000,17.139,0.994,24.383,151.075
smcfb.01.083,2023-09-06,17:00:00.000,14.248,0.992,27.448,175.236
smcfb.01.083,2023-09-06,17:05:00.000,15.785,0.963,22.366,121.215
smcfb.01.083,2023-09-06,17:10:00.000,17.156,0.976,34.592,62.402
smcfb.01.083,2023-09-06,17:15:00.000,21.42,0.991,44.646,45.529
smcfb.01.083,2023-09-06,17:20:00.000,21.326,0.985,46.907,52.297
smcfb.01.083,2023-09-06,17:25:00.000,20.611,0.938,36.229,106.834
smcfb.01.083,2023-09-06,17:30:00.000,7.901,0.969,6.761,20.908
smcfb.01.083,2023-09-07,00:00:00.000,14.471,0.973,43.393,231.391
smcfb.01.083,2023-09-07,00:05:00.000,11.87,1.0,16.824,29.609
